	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
2071	98	BKT Controller(17)	AD 3_7_plus_2_8	2	JCommTable5.R0C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	JCommTable5.R0C0	9	AD JCommTable5.R0C0	7	Single-KC	98	0.5223572329934375
2072	99	BKT Controller(17)	AD 3_7_plus_2_8	2	JCommTable6.R0C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	JCommTable6.R0C0	19	AD JCommTable6.R0C0	8	Single-KC	99	0.3140850806793416
2073	100	BKT Controller(17)	AD 3_7_plus_2_8	2	JCommTable6.R1C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	JCommTable6.R1C0	25	AD JCommTable6.R1C0	14	Single-KC	100	0.7969213398768047
2074	101	BKT Controller(17)	AD 3_7_plus_2_8	2	done	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	done	18	AD done	7	Single-KC	101	0.9553277737187928
2075	102	BKT Controller(17)	AS 3_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	JCommTable6.R1C0	26	AS JCommTable6.R1C0	4	Single-KC	102	0.6598762539399902
2076	103	BKT Controller(17)	AS 3_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 1:31	1/1/1970 1:31		1/1/1970 1:31	incorrect	1	0	0	JCommTable4.R0C0	7	AS JCommTable4.R0C0	1	Single-KC	103	6.9665368378418e-13
2077	104	BKT Controller(17)	AS 3_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	hint	0	1	1	JCommTable6.R0C0	20	AS JCommTable6.R0C0	4	Single-KC	104	0.49833919707292235
2078	105	BKT Controller(17)	AS 3_8_plus_7_8	1	done	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	done	19	AS done	3	Single-KC	105	0.9029879549216405
2079	106	BKT Controller(17)	M 1_3_times_3_2	2	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R1C0	27	M  JCommTable6.R1C0	9	Single-KC	106	0.8562240285065704
2080	107	BKT Controller(17)	M 1_3_times_3_2	2	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R0C0	21	M  JCommTable6.R0C0	9	Single-KC	107	0.8374985548684881
2081	108	BKT Controller(17)	M 1_3_times_3_2	2	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	done	20	M  done	10	Single-KC	108	0.9951656725731357
2082	109	BKT Controller(17)	AS 2_3_plus_4_3	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R1C0	28	AS JCommTable6.R1C0	5	Single-KC	109	0.8481644066636638
2083	110	BKT Controller(17)	AS 2_3_plus_4_3	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R0C0	22	AS JCommTable6.R0C0	5	Single-KC	110	0.7170147610621054
2084	111	BKT Controller(17)	AS 2_3_plus_4_3	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	done	21	AS done	4	Single-KC	111	0.9655820585064587
2085	1	BKT Controller(18)	M 1_4_times_7_8	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	hint	0	1	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	Single-KC	1	0.3562916576998487
2086	2	BKT Controller(18)	M 1_4_times_7_8	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	hint	0	1	1	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	Single-KC	2	0.41971939488365617
2087	3	BKT Controller(18)	M 1_4_times_7_8	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	hint	0	1	1	done	1	M  done	1	Single-KC	3	0.1927304728293136
2088	4	BKT Controller(18)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R1C0	2	M  JCommTable6.R1C0	2	Single-KC	4	0.4846688771398661
2089	5	BKT Controller(18)	M 5_3_times_9_8	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R0C0	2	M  JCommTable6.R0C0	2	Single-KC	5	0.42225189049988326
2090	6	BKT Controller(18)	M 5_3_times_9_8	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	done	2	M  done	2	Single-KC	6	0.3357828624005546
2091	7	BKT Controller(18)	M 3_7_times_2_8	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R1C0	3	M  JCommTable6.R1C0	3	Single-KC	7	0.5501403955262211
2092	8	BKT Controller(18)	M 3_7_times_2_8	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R0C0	3	M  JCommTable6.R0C0	3	Single-KC	8	0.4911069859434164
2093	9	BKT Controller(18)	M 3_7_times_2_8	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	done	3	M  done	3	Single-KC	9	0.5170124542393514
2094	10	BKT Controller(18)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R1C0	4	M  JCommTable6.R1C0	4	Single-KC	10	0.6139199119826121
2095	11	BKT Controller(18)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R0C0	4	M  JCommTable6.R0C0	4	Single-KC	11	0.5603011455555299
2096	12	BKT Controller(18)	M 3_2_times_1_3	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	done	4	M  done	4	Single-KC	12	0.6938746345561564
2097	13	BKT Controller(18)	M 1_4_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R1C0	5	M  JCommTable6.R1C0	5	Single-KC	13	0.6740150752565995
2098	14	BKT Controller(18)	M 1_4_times_3_2	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	JCommTable6.R0C0	5	M  JCommTable6.R0C0	5	Single-KC	14	0.627228310082353
2099	15	BKT Controller(18)	M 1_4_times_3_2	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	done	5	M  done	5	Single-KC	15	0.8275721051079162
2100	16	BKT Controller(18)	M 3_7_times_5_9	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R1C0	6	M  JCommTable6.R1C0	6	Single-KC	16	0.7288870044254288
2101	17	BKT Controller(18)	M 3_7_times_5_9	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R0C0	6	M  JCommTable6.R0C0	6	Single-KC	17	0.6896117019907628
2102	18	BKT Controller(18)	M 3_7_times_5_9	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	done	6	M  done	6	Single-KC	18	0.9104170344492135
2103	19	BKT Controller(18)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R1C0	7	M  JCommTable6.R1C0	7	Single-KC	19	0.777570603206903
2104	20	BKT Controller(18)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R0C0	7	M  JCommTable6.R0C0	7	Single-KC	20	0.7457864688407094
2105	21	BKT Controller(18)	M 9_8_times_5_3	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	done	7	M  done	7	Single-KC	21	0.9555939807109145
2106	22	BKT Controller(18)	M 2_7_times_4_5	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R1C0	8	M  JCommTable6.R1C0	8	Single-KC	22	0.8196748905723796
2107	23	BKT Controller(18)	M 2_7_times_4_5	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R0C0	8	M  JCommTable6.R0C0	8	Single-KC	23	0.7948194849281737
2108	24	BKT Controller(18)	M 2_7_times_4_5	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	done	8	M  done	8	Single-KC	24	0.9785254563415418
2109	25	BKT Controller(18)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R1C0	9	M  JCommTable6.R1C0	9	Single-KC	25	0.8552923807546833
2110	26	BKT Controller(18)	M 3_2_times_1_4	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R0C0	9	M  JCommTable6.R0C0	9	Single-KC	26	0.8364687432886971
2111	27	BKT Controller(18)	M 3_2_times_1_4	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	done	9	M  done	9	Single-KC	27	0.9897421286153013
2112	28	BKT Controller(18)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R1C0	10	M  JCommTable6.R1C0	10	Single-KC	28	0.8848629662291918
2113	29	BKT Controller(18)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	JCommTable6.R0C0	10	M  JCommTable6.R0C0	10	Single-KC	29	0.8710354532848904
2114	30	BKT Controller(18)	M 2_3_times_11_9	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	done	10	M  done	10	Single-KC	30	0.9951292251885954
2115	31	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	1	0	0	JCommTable6.R1C0	11	AD JCommTable6.R1C0	1	Single-KC	31	0.05889679175562206
2116	32	BKT Controller(18)	AD 5_6_plus_1_7	1	done	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	1	0	0	done	11	AD done	1	Single-KC	32	0.350101455462045
2117	33	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable8.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	Single-KC	33	0.21807882078084107
2118	34	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable4.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	Single-KC	34	0.1196314546812479
2119	35	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable4.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	Single-KC	35	0.15765113827355784
2120	36	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable5.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	Single-KC	36	0.176173966082648
2121	37	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable5.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	Single-KC	37	0.1392544218258641
2122	38	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable6.R1C0	12	AD JCommTable6.R1C0	2	Single-KC	38	0.07918253227518496
2123	39	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable6.R0C0	11	AD JCommTable6.R0C0	1	Single-KC	39	0.05019371220600497
2124	40	BKT Controller(18)	AD 5_6_plus_1_7	1	done	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	done	12	AD done	2	Single-KC	40	0.4984245257388011
2125	41	BKT Controller(18)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable6.R0C0	12	AD JCommTable6.R0C0	2	Single-KC	41	0.06704592440986325
2126	42	BKT Controller(18)	AD 5_6_plus_1_7	1	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	done	13	AD done	3	Single-KC	42	0.6470253982134074
2127	43	BKT Controller(18)	M 2_7_times_4_5	2	JCommTable8.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	Single-KC	43	1.1011717426667735e-30
2128	44	BKT Controller(18)	M 2_7_times_4_5	2	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable6.R0C0	13	M  JCommTable6.R0C0	11	Single-KC	44	0.8991762643167884
2129	45	BKT Controller(18)	M 2_7_times_4_5	2	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	JCommTable6.R1C0	13	M  JCommTable6.R1C0	11	Single-KC	45	0.9090335680025791
2130	46	BKT Controller(18)	M 2_7_times_4_5	2	JCommTable4.R1C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	Single-KC	46	5.1157475591884646e-30
2131	47	BKT Controller(18)	M 2_7_times_4_5	2	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	JCommTable6.R0C0	14	M  JCommTable6.R0C0	12	Single-KC	47	0.9217283743204736
2132	48	BKT Controller(18)	M 2_7_times_4_5	2	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	done	14	M  done	11	Single-KC	48	0.9976937880596084
2133	49	BKT Controller(18)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable6.R0C0	15	AS JCommTable6.R0C0	1	Single-KC	49	0.05608193340233199
2134	50	BKT Controller(18)	AS 2_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable6.R1C0	14	AS JCommTable6.R1C0	1	Single-KC	50	0.07464700194814373
2135	51	BKT Controller(18)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable6.R0C0	16	AS JCommTable6.R0C0	2	Single-KC	51	0.1316005365803534
2136	52	BKT Controller(18)	AS 2_5_plus_4_5	1	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	done	15	AS done	1	Single-KC	52	0.504191991102299
2137	53	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable6.R1C0	15	AD JCommTable6.R1C0	3	Single-KC	53	0.10567073592662213
2138	54	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable8.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	54	0.37414994468781954
2139	55	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable4.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	JCommTable4.R1C0	3	AD JCommTable4.R1C0	2	Single-KC	55	0.21687815510028122
2140	56	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable4.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	Single-KC	56	0.2338964730757236
2141	57	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	JCommTable6.R1C0	16	AD JCommTable6.R1C0	4	Single-KC	57	0.139675721080605
2142	58	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable4.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	Single-KC	58	0.3324626568840886
2143	59	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable5.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	Single-KC	59	0.2622459164246379
2144	60	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable5.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	0	1	1	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	60	0.18179149797373914
2145	61	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	17	AD JCommTable6.R1C0	5	Single-KC	61	0.1823918428825203
2146	62	BKT Controller(18)	AD 3_7_plus_2_8	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	hint	0	1	1	JCommTable6.R0C0	17	AD JCommTable6.R0C0	3	Single-KC	62	0.0890258280287991
2147	63	BKT Controller(18)	AD 3_7_plus_2_8	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	16	AD done	4	Single-KC	63	0.7717608618215742
2148	64	BKT Controller(18)	M 1_6_times_1_3	1	JCommTable4.R0C0	1/1/1970 1:35	1/1/1970 1:35		1/1/1970 1:35	incorrect	1	0	0	JCommTable4.R0C0	4	M  JCommTable4.R0C0	1	Single-KC	64	1.0634430311247828e-14
2149	65	BKT Controller(18)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	18	M  JCommTable6.R1C0	12	Single-KC	65	0.9285398369180727
2150	66	BKT Controller(18)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R0C0	18	M  JCommTable6.R0C0	13	Single-KC	66	0.939575047402315
2151	67	BKT Controller(18)	M 1_6_times_1_3	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	17	M  done	12	Single-KC	67	0.9989095356179966
2152	68	BKT Controller(18)	M 1_4_times_7_8	2	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	19	M  JCommTable6.R1C0	13	Single-KC	68	0.9441204270418103
2153	69	BKT Controller(18)	M 1_4_times_7_8	2	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R0C0	19	M  JCommTable6.R0C0	14	Single-KC	69	0.9535575421062491
2154	70	BKT Controller(18)	M 1_4_times_7_8	2	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	18	M  done	13	Single-KC	70	0.9994847181307125
2155	71	BKT Controller(18)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	20	M  JCommTable6.R1C0	14	Single-KC	71	0.956463231929697
2156	72	BKT Controller(18)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R0C0	20	M  JCommTable6.R0C0	15	Single-KC	72	0.9644269521950428
2157	73	BKT Controller(18)	M 1_3_times_1_6	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	19	M  done	14	Single-KC	73	0.9997565855508115
2158	74	BKT Controller(18)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	21	M  JCommTable6.R1C0	15	Single-KC	74	0.9661773989465655
2159	75	BKT Controller(18)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R0C0	21	M  JCommTable6.R0C0	16	Single-KC	75	0.9728249784624209
2160	76	BKT Controller(18)	M 2_3_times_1_2	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	20	M  done	15	Single-KC	76	0.999885029737016
2161	77	BKT Controller(18)	M 4_9_times_3_4	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	22	M  JCommTable6.R1C0	16	Single-KC	77	0.9737834969831017
2162	78	BKT Controller(18)	M 4_9_times_3_4	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R0C0	22	M  JCommTable6.R0C0	17	Single-KC	78	0.9792830009410866
2163	79	BKT Controller(18)	M 4_9_times_3_4	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	21	M  done	16	Single-KC	79	0.999945700572133
2164	80	BKT Controller(18)	M 7_10_times_2_5	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R1C0	23	M  JCommTable6.R1C0	17	Single-KC	80	0.9797150311742858
2165	81	BKT Controller(18)	M 7_10_times_2_5	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	JCommTable6.R0C0	23	M  JCommTable6.R0C0	18	Single-KC	81	0.9842311799782487
2166	82	BKT Controller(18)	M 7_10_times_2_5	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	done	22	M  done	17	Single-KC	82	0.9999743556865588
2167	83	BKT Controller(18)	M 2_3_times_11_9	2	JCommTable6.R1C0	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R1C0	24	M  JCommTable6.R1C0	18	Single-KC	83	0.9843261452988455
2168	84	BKT Controller(18)	M 2_3_times_11_9	2	JCommTable6.R0C0	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R0C0	24	M  JCommTable6.R0C0	19	Single-KC	84	0.9880119724823585
2169	85	BKT Controller(18)	M 2_3_times_11_9	2	done	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	done	23	M  done	18	Single-KC	85	0.9999878889908674
2170	86	BKT Controller(18)	M 1_3_times_4_9	1	JCommTable6.R1C0	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R1C0	25	M  JCommTable6.R1C0	19	Single-KC	86	0.9879020191975972
2171	87	BKT Controller(18)	M 1_3_times_4_9	1	JCommTable6.R0C0	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R0C0	25	M  JCommTable6.R0C0	20	Single-KC	87	0.9908946539499423
2172	88	BKT Controller(18)	M 1_3_times_4_9	1	done	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	done	24	M  done	19	Single-KC	88	0.9999942803891019
2173	89	BKT Controller(18)	M 5_4_times_1_2	1	JCommTable6.R1C0	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R1C0	26	M  JCommTable6.R1C0	20	Single-KC	89	0.9906698167950679
2174	90	BKT Controller(18)	M 5_4_times_1_2	1	JCommTable6.R0C0	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	21	Single-KC	90	0.9930890048090896
