	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
3187	79	BKT Controller_random(9)	M 4_9_times_6_7	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:02	1/1/1970 1:02	incorrect	2	1	1	Single-KC	80	JCommTable6.R1C0	15	M  JCommTable6.R1C0	5	0.5811767031284394
3188	80	BKT Controller_random(9)	M 4_9_times_6_7	1	JCommTable4.R1C0	1/1/1970 1:01	1/1/1970 1:01		1/1/1970 1:01	incorrect	1	0	0	Single-KC	81	JCommTable4.R1C0	11	M  JCommTable4.R1C0	4	5.521658127223785e-20
3189	81	BKT Controller_random(9)	M 4_9_times_6_7	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	Single-KC	82	done	15	M  done	5	0.9189109842122819
3190	82	BKT Controller_random(9)	M 7_8_times_8_10	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	Single-KC	83	JCommTable6.R0C0	16	M  JCommTable6.R0C0	6	0.646838210199298
3191	83	BKT Controller_random(9)	M 7_8_times_8_10	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	Single-KC	84	JCommTable6.R1C0	16	M  JCommTable6.R1C0	6	0.6221042362202843
3192	84	BKT Controller_random(9)	M 7_8_times_8_10	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	Single-KC	85	done	16	M  done	6	0.9611650954173042
3193	0	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable8.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	0.6280845459772111
3194	1	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable4.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	2	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	0.24631245847171404
3195	2	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	3	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	0.17804326495049733
3196	3	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable5.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	4	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	0.1353208737787812
3197	4	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	5	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	0.1274967306448693
3198	5	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	6	JCommTable6.R1C0	1	AD JCommTable6.R1C0	1	0.2862981164488458
3199	6	BKT Controller_random(10)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	1	1	1	Single-KC	7	JCommTable6.R0C0	1	AD JCommTable6.R0C0	1	0.3670449386465137
3200	7	BKT Controller_random(10)	AD 3_1_plus_7_10	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	0	1	1	Single-KC	8	done	1	AD done	1	0.27053778947564233
3201	8	BKT Controller_random(10)	AD 1_2_plus_2_3	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:03	1/1/1970 1:03	incorrect	1	1	1	Single-KC	9	done	2	AD done	2	0.4293178399147994
3202	9	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:03	1/1/1970 1:03	incorrect	2	1	1	Single-KC	10	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	0.16567102531540823
3203	10	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	2	1	1	Single-KC	11	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	0.24260208946764417
3204	11	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	Single-KC	12	JCommTable8.R0C0	2	AD JCommTable8.R0C0	2	0.6350112444372403
3205	12	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	1	1	1	Single-KC	13	JCommTable6.R0C0	2	AD JCommTable6.R0C0	2	0.3780266253799356
3206	13	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	2	1	1	Single-KC	14	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2	0.32913798622187984
3207	14	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	2	1	1	Single-KC	15	JCommTable6.R1C0	2	AD JCommTable6.R1C0	2	0.2950492822498741
3208	15	BKT Controller_random(10)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	1	1	1	Single-KC	16	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	0.23182103398229054
3209	16	BKT Controller_random(10)	AS 5_5_plus_8_5	1	JCommTable8.R0C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	Single-KC	17	JCommTable8.R0C0	3	AS JCommTable8.R0C0	1	8.396580137789453e-73
3210	17	BKT Controller_random(10)	AS 5_5_plus_8_5	1	JCommTable4.R1C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	Single-KC	18	JCommTable4.R1C0	3	AS JCommTable4.R1C0	1	1.8666883547218642e-20
3211	18	BKT Controller_random(10)	AS 5_5_plus_8_5	1	JCommTable5.R1C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	2	0	0	Single-KC	19	JCommTable5.R1C0	3	AS JCommTable5.R1C0	1	7.151591502080016e-08
3212	19	BKT Controller_random(10)	AS 5_5_plus_8_5	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	1	1	1	Single-KC	20	JCommTable6.R1C0	3	AS JCommTable6.R1C0	1	0.5247389630591539
3213	20	BKT Controller_random(10)	AS 5_5_plus_8_5	1	JCommTable5.R0C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	Single-KC	21	JCommTable5.R0C0	3	AS JCommTable5.R0C0	1	1.1205242903776095e-10
3214	21	BKT Controller_random(10)	AS 5_5_plus_8_5	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:04	1/1/1970 1:04	hint	1	1	1	Single-KC	22	JCommTable6.R0C0	3	AS JCommTable6.R0C0	1	0.541988599463378
3215	22	BKT Controller_random(10)	AS 5_5_plus_8_5	1	done	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	hint	0	1	1	Single-KC	23	done	3	AS done	1	0.36802814396304606
3216	23	BKT Controller_random(10)	AS 9_7_plus_1_7	1	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	1	1	0	Single-KC	24	JCommTable6.R1C0	4	AS JCommTable6.R1C0	2	0.5315943378628128
3217	24	BKT Controller_random(10)	AS 9_7_plus_1_7	1	done	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	incorrect	1	1	0	Single-KC	25	done	4	AS done	2	0.6447684654608953
3218	25	BKT Controller_random(10)	AS 9_7_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	incorrect	2	1	1	Single-KC	26	JCommTable6.R0C0	4	AS JCommTable6.R0C0	2	0.5577981006356213
3219	26	BKT Controller_random(10)	AS 9_7_plus_1_7	1	JCommTable5.R1C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	Single-KC	27	JCommTable5.R1C0	4	AS JCommTable5.R1C0	2	7.151591502080016e-08
3220	27	BKT Controller_random(10)	AS 5_8_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	Single-KC	28	JCommTable6.R1C0	5	AS JCommTable6.R1C0	3	0.5384378072578966
3221	28	BKT Controller_random(10)	AS 5_8_plus_2_8	1	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	Single-KC	29	JCommTable6.R0C0	5	AS JCommTable6.R0C0	3	0.5734913294706389
3222	29	BKT Controller_random(10)	AS 5_8_plus_2_8	1	done	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	Single-KC	30	done	5	AS done	3	0.8497866170035242
3223	30	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:05	1/1/1970 1:05	incorrect	2	1	0	Single-KC	31	JCommTable6.R0C0	6	AD JCommTable6.R0C0	3	0.38913487770067784
3224	31	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:05	1/1/1970 1:05	incorrect	2	1	1	Single-KC	32	JCommTable6.R1C0	6	AD JCommTable6.R1C0	3	0.3039540204567268
3225	32	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable8.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	hint	0	1	1	Single-KC	33	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	0.6418824929708145
3226	33	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable5.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	incorrect	2	1	0	Single-KC	34	JCommTable5.R1C0	5	AD JCommTable5.R1C0	3	0.3959850215673595
3227	34	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable4.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	hint	0	1	1	Single-KC	35	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	0.42414126571598654
3228	35	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable4.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	1	1	0	Single-KC	36	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	0.295992904072268
3229	36	BKT Controller_random(10)	AD 9_9_plus_4_6	1	JCommTable5.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	hint	1	1	1	Single-KC	37	JCommTable5.R0C0	4	AD JCommTable5.R0C0	3	0.212491565601273
3230	37	BKT Controller_random(10)	AD 9_9_plus_4_6	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	incorrect	1	1	1	Single-KC	38	done	6	AD done	3	0.6041114574254096
3231	38	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable8.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	39	JCommTable8.R0C0	5	AD JCommTable8.R0C0	4	0.6486959477697505
3232	39	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable4.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	40	JCommTable4.R1C0	5	AD JCommTable4.R1C0	4	0.525102575033786
3233	40	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable4.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	41	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4	0.36938668429545307
3234	41	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	incorrect	1	1	0	Single-KC	42	JCommTable6.R0C0	7	AD JCommTable6.R0C0	4	0.4003594339447465
3235	42	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable5.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	incorrect	3	1	1	Single-KC	43	JCommTable5.R0C0	5	AD JCommTable5.R0C0	4	0.2682892025832816
3236	43	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable5.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	44	JCommTable5.R1C0	6	AD JCommTable5.R1C0	4	0.5729802362586839
3237	44	BKT Controller_random(10)	AD 7_7_plus_6_3	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	incorrect	1	1	0	Single-KC	45	JCommTable6.R1C0	7	AD JCommTable6.R1C0	4	0.31300817957916566
3238	45	BKT Controller_random(10)	AD 7_7_plus_6_3	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	46	done	7	AD done	4	0.7558180237609674
3239	46	BKT Controller_random(10)	AS 10_3_plus_2_3	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	47	JCommTable6.R1C0	8	AS JCommTable6.R1C0	4	0.5452668203547004
3240	47	BKT Controller_random(10)	AS 10_3_plus_2_3	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	48	JCommTable6.R0C0	8	AS JCommTable6.R0C0	4	0.5890379496287805
3241	48	BKT Controller_random(10)	AS 10_3_plus_2_3	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	Single-KC	49	done	8	AS done	4	0.9463299100394449
3242	49	BKT Controller_random(10)	M 10_2_times_8_10	1	JCommTable8.R0C0	1/1/1970 1:05	1/1/1970 1:05		1/1/1970 1:05	incorrect	1	0	0	Single-KC	50	JCommTable8.R0C0	6	M  JCommTable8.R0C0	1	2.680616371782827e-66
3243	50	BKT Controller_random(10)	M 10_2_times_8_10	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:06	1/1/1970 1:06	incorrect	2	1	1	Single-KC	51	JCommTable6.R0C0	9	M  JCommTable6.R0C0	1	0.23084396837731366
3244	51	BKT Controller_random(10)	M 10_2_times_8_10	1	JCommTable5.R0C0	1/1/1970 1:05	1/1/1970 1:05		1/1/1970 1:06	incorrect	2	0	0	Single-KC	52	JCommTable5.R0C0	6	M  JCommTable5.R0C0	1	7.152645554506661e-14
3245	52	BKT Controller_random(10)	M 10_2_times_8_10	1	JCommTable4.R1C0	1/1/1970 1:06	1/1/1970 1:06		1/1/1970 1:06	incorrect	1	0	0	Single-KC	53	JCommTable4.R1C0	6	M  JCommTable4.R1C0	1	5.274727125004671e-20
3246	53	BKT Controller_random(10)	M 10_2_times_8_10	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	hint	1	1	1	Single-KC	54	JCommTable6.R1C0	9	M  JCommTable6.R1C0	1	0.40090886813130483
3247	54	BKT Controller_random(10)	M 10_2_times_8_10	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	55	done	9	M  done	1	0.3223813491168769
3248	55	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable8.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	56	JCommTable8.R0C0	7	AD JCommTable8.R0C0	5	0.6554493550445856
3249	56	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable4.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	57	JCommTable4.R1C0	7	AD JCommTable4.R1C0	5	0.6240525922186587
3250	57	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable4.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	58	JCommTable4.R0C0	5	AD JCommTable4.R0C0	5	0.44936300857510275
3251	58	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	incorrect	2	1	0	Single-KC	59	JCommTable6.R0C0	10	AD JCommTable6.R0C0	5	0.4116895573714111
3252	59	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	incorrect	1	1	0	Single-KC	60	JCommTable6.R1C0	10	AD JCommTable6.R1C0	5	0.32220719413204285
3253	60	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable5.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	61	JCommTable5.R1C0	7	AD JCommTable5.R1C0	5	0.7330719021699046
3254	61	BKT Controller_random(10)	AD 2_7_plus_10_3	1	JCommTable5.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	incorrect	2	1	1	Single-KC	62	JCommTable5.R0C0	7	AD JCommTable5.R0C0	5	0.33255141297568225
3255	62	BKT Controller_random(10)	AD 2_7_plus_10_3	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	63	done	10	AD done	5	0.8626110302367941
3256	63	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable4.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	incorrect	1	1	0	Single-KC	64	JCommTable4.R1C0	8	AD JCommTable4.R1C0	6	0.7136291911492469
3257	64	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable5.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:07	1/1/1970 1:07	incorrect	1	1	1	Single-KC	65	JCommTable5.R0C0	8	AD JCommTable5.R0C0	6	0.4037134626639007
3258	65	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:07	1/1/1970 1:07	incorrect	1	1	0	Single-KC	66	JCommTable6.R0C0	11	AD JCommTable6.R0C0	6	0.4231140734314549
3259	66	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable8.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	hint	0	1	1	Single-KC	67	JCommTable8.R0C0	8	AD JCommTable8.R0C0	6	0.6621405532721862
3260	67	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable4.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	Single-KC	68	JCommTable4.R0C0	6	AD JCommTable4.R0C0	6	0.5320458579771307
3261	68	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable5.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	69	JCommTable5.R1C0	8	AD JCommTable5.R1C0	6	0.8489652101973396
3262	69	BKT Controller_random(10)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	70	JCommTable6.R1C0	11	AD JCommTable6.R1C0	6	0.33154608644369343
3263	70	BKT Controller_random(10)	AD 2_3_plus_9_2	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	71	done	11	AD done	6	0.9271969842354726
3264	71	BKT Controller_random(10)	AS 2_3_plus_10_3	1	JCommTable8.R0C0	1/1/1970 1:07	1/1/1970 1:07		1/1/1970 1:07	incorrect	1	0	0	Single-KC	72	JCommTable8.R0C0	9	AS JCommTable8.R0C0	2	8.396580137789453e-73
3265	72	BKT Controller_random(10)	AS 2_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	73	JCommTable6.R1C0	12	AS JCommTable6.R1C0	5	0.5520788479406272
3266	73	BKT Controller_random(10)	AS 2_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	74	JCommTable6.R0C0	12	AS JCommTable6.R0C0	5	0.6044087800685068
3267	74	BKT Controller_random(10)	AS 2_3_plus_10_3	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	75	done	12	AS done	5	0.9821289816833983
3268	75	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	incorrect	1	1	0	Single-KC	76	JCommTable6.R1C0	13	AD JCommTable6.R1C0	7	0.34101947069127664
3269	76	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable5.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	incorrect	1	1	0	Single-KC	77	JCommTable5.R0C0	9	AD JCommTable5.R0C0	7	0.47917106218899247
3270	77	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable8.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	hint	0	1	1	Single-KC	78	JCommTable8.R0C0	10	AD JCommTable8.R0C0	7	0.6687674751596898
3271	78	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable4.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	1	1	0	Single-KC	79	JCommTable4.R1C0	9	AD JCommTable4.R1C0	7	0.7890763021555401
3272	79	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable4.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	80	JCommTable4.R0C0	7	AD JCommTable4.R0C0	7	0.6130055155197756
3273	80	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable5.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	81	JCommTable5.R1C0	9	AD JCommTable5.R1C0	7	0.920029766414387
3274	81	BKT Controller_random(10)	AD 1_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	incorrect	1	1	0	Single-KC	82	JCommTable6.R0C0	13	AD JCommTable6.R0C0	7	0.43462141080070477
3275	82	BKT Controller_random(10)	AD 1_6_plus_2_6	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	83	done	13	AD done	7	0.9627330591377186
3276	83	BKT Controller_random(10)	AS 1_5_plus_10_5	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	hint	0	1	1	Single-KC	84	JCommTable6.R1C0	14	AS JCommTable6.R1C0	6	0.5588713861846394
3277	84	BKT Controller_random(10)	AS 1_5_plus_10_5	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	85	JCommTable6.R0C0	14	AS JCommTable6.R0C0	6	0.6195760033601571
3278	85	BKT Controller_random(10)	AS 1_5_plus_10_5	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	86	done	14	AS done	6	0.9941957821289971
3279	86	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable8.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	Single-KC	87	JCommTable8.R0C0	11	AD JCommTable8.R0C0	8	0.675328149324915
3280	87	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable4.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	Single-KC	88	JCommTable4.R1C0	10	AD JCommTable4.R1C0	8	0.848856081668394
3281	88	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable4.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	Single-KC	89	JCommTable4.R0C0	8	AD JCommTable4.R0C0	8	0.6881678264620207
3282	89	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable5.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	Single-KC	90	JCommTable5.R1C0	10	AD JCommTable5.R1C0	8	0.9592616934417845
3283	90	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable5.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	Single-KC	91	JCommTable5.R0C0	10	AD JCommTable5.R0C0	8	0.5555912094701648
3284	91	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	Single-KC	92	JCommTable6.R1C0	15	AD JCommTable6.R1C0	8	0.35062155923228766
3285	92	BKT Controller_random(10)	AD 7_1_plus_1_5	1	JCommTable6.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	Single-KC	93	JCommTable6.R0C0	15	AD JCommTable6.R0C0	8	0.44619964589088934
