	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
644	53	Default BKT Controller(8)	AD 1_3_plus_5_6	1	JCommTable8.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	hint	0	1	1	Single-KC	54	JCommTable8.R0C0	5	AD JCommTable8.R0C0	3	0.6564510397558488
645	54	Default BKT Controller(8)	AD 1_3_plus_5_6	1	JCommTable4.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	Single-KC	55	JCommTable4.R1C0	6	AD JCommTable4.R1C0	3	0.4398375404706351
646	55	Default BKT Controller(8)	AD 1_3_plus_5_6	1	JCommTable4.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	2	1	1	Single-KC	56	JCommTable4.R0C0	5	AD JCommTable4.R0C0	3	0.3094955794502634
647	56	Default BKT Controller(8)	AD 1_3_plus_5_6	1	JCommTable5.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	Single-KC	57	JCommTable5.R1C0	6	AD JCommTable5.R1C0	3	0.4113836881549674
648	57	Default BKT Controller(8)	AD 1_3_plus_5_6	1	JCommTable5.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	58	JCommTable5.R0C0	5	AD JCommTable5.R0C0	3	0.22339377768034036
649	58	Default BKT Controller(8)	AD 1_3_plus_5_6	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	hint	0	1	1	Single-KC	59	JCommTable6.R0C0	11	AD JCommTable6.R0C0	3	0.4044455305642985
650	59	Default BKT Controller(8)	AD 1_3_plus_5_6	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	60	done	11	AD done	3	0.6193052443114145
651	60	Default BKT Controller(8)	M 6_2_times_8_3	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	61	JCommTable6.R1C0	12	M  JCommTable6.R1C0	4	0.5436251309920287
652	61	Default BKT Controller(8)	M 6_2_times_8_3	1	JCommTable4.R0C0	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	1	0	0	Single-KC	62	JCommTable4.R0C0	6	M  JCommTable4.R0C0	2	3.2363759715679748e-18
653	62	Default BKT Controller(8)	M 6_2_times_8_3	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	hint	1	1	1	Single-KC	63	JCommTable6.R0C0	12	M  JCommTable6.R0C0	4	0.4795626078705668
654	63	Default BKT Controller(8)	M 6_2_times_8_3	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	64	done	12	M  done	4	0.8408652214709331
655	64	Default BKT Controller(8)	AS 3_9_plus_9_9	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	65	JCommTable6.R1C0	13	AS JCommTable6.R1C0	6	0.5745787435386449
656	65	Default BKT Controller(8)	AS 3_9_plus_9_9	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	66	JCommTable6.R0C0	13	AS JCommTable6.R0C0	6	0.6345353302299105
657	66	Default BKT Controller(8)	AS 3_9_plus_9_9	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	67	done	13	AS done	6	0.9945535161161538
658	67	Default BKT Controller(8)	M 6_9_times_5_1	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	2	1	0	Single-KC	68	JCommTable6.R0C0	14	M  JCommTable6.R0C0	5	0.5672890374785458
659	68	Default BKT Controller(8)	M 6_9_times_5_1	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	1	1	1	Single-KC	69	JCommTable6.R1C0	14	M  JCommTable6.R1C0	5	0.5856057285675358
660	69	Default BKT Controller(8)	M 6_9_times_5_1	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	Single-KC	70	done	14	M  done	5	0.9202585311722264
661	70	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:43	1/1/1970 0:43	incorrect	2	2	0	Single-KC	71	JCommTable6.R1C0	15	AD JCommTable6.R1C0	4	0.3269266071392744
662	71	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:43	1/1/1970 0:43	correct	0	2	0	Single-KC	72	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	0.6631327829263467
663	72	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:43	1/1/1970 0:43	incorrect	2	2	0	Single-KC	73	JCommTable6.R0C0	15	AD JCommTable6.R0C0	4	0.41581110407889715
664	73	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:43	1/1/1970 0:43	incorrect	1	2	0	Single-KC	74	JCommTable5.R1C0	7	AD JCommTable5.R1C0	4	0.5885550700613839
665	74	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:43	1/1/1970 0:43	correct	1	2	0	Single-KC	75	JCommTable4.R1C0	7	AD JCommTable4.R1C0	4	0.5410248593785921
666	75	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:43	1/1/1970 0:43	incorrect	2	2	1	Single-KC	76	JCommTable4.R0C0	7	AD JCommTable4.R0C0	4	0.38440929298285387
667	76	Default BKT Controller(8)	AD 3_3_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	2	0	Single-KC	77	JCommTable5.R0C0	6	AD JCommTable5.R0C0	4	0.28103257779704344
668	77	Default BKT Controller(8)	AD 3_3_plus_7_8	1	done	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	2	0	Single-KC	78	done	15	AD done	4	0.7674309387766102
669	78	Default BKT Controller(8)	M 1_9_times_2_7	1	JCommTable4.R0C0	1/1/1970 0:43	1/1/1970 0:43		1/1/1970 0:43	incorrect	1	0	0	Single-KC	79	JCommTable4.R0C0	8	M  JCommTable4.R0C0	3	3.2363759715679748e-18
670	79	Default BKT Controller(8)	M 1_9_times_2_7	1	JCommTable6.R1C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	Single-KC	80	JCommTable6.R1C0	16	M  JCommTable6.R1C0	6	0.6263786939589301
671	80	Default BKT Controller(8)	M 1_9_times_2_7	1	JCommTable8.R0C0	1/1/1970 0:43	1/1/1970 0:43		1/1/1970 0:43	incorrect	1	0	0	Single-KC	81	JCommTable8.R0C0	7	M  JCommTable8.R0C0	2	2.857711547041068e-66
672	81	Default BKT Controller(8)	M 1_9_times_2_7	1	JCommTable6.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	Single-KC	82	JCommTable6.R0C0	16	M  JCommTable6.R0C0	6	0.6509898527590757
673	82	Default BKT Controller(8)	M 1_9_times_2_7	1	done	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	Single-KC	83	done	16	M  done	6	0.9618396186791813
674	0	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	hint	1	1	1	Single-KC	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	0.6684267484319341
675	1	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:44	1/1/1970 0:44	hint	1	1	1	Single-KC	2	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	0.28063637682202697
676	2	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	1	1	1	Single-KC	3	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	0.2054470408791421
677	3	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	1	1	1	Single-KC	4	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	0.15740824384647548
678	4	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	1	1	1	Single-KC	5	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	0.1485263905397137
679	5	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	1	1	1	Single-KC	6	JCommTable6.R1C0	1	AD JCommTable6.R1C0	1	0.3238002114823348
680	6	Default BKT Controller(9)	AD 3_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	1	1	1	Single-KC	7	JCommTable6.R0C0	1	AD JCommTable6.R0C0	1	0.40906177341904154
681	7	Default BKT Controller(9)	AD 3_4_plus_2_6	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	0	1	1	Single-KC	8	done	1	AD done	1	0.30686307058547374
682	8	Default BKT Controller(9)	AS 10_2_plus_4_2	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	1	Single-KC	9	done	2	AS done	1	0.4100846090874789
683	9	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	incorrect	2	1	1	Single-KC	10	JCommTable6.R1C0	2	AS JCommTable6.R1C0	1	0.568591435472557
684	10	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	incorrect	2	1	1	Single-KC	11	JCommTable6.R0C0	2	AS JCommTable6.R0C0	1	0.5855066767593791
685	11	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable5.R0C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	Single-KC	12	JCommTable5.R0C0	2	AS JCommTable5.R0C0	1	1.3375860323580966e-10
686	12	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable4.R1C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	Single-KC	13	JCommTable4.R1C0	2	AS JCommTable4.R1C0	1	2.228292854994034e-20
687	13	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable8.R0C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	Single-KC	14	JCommTable8.R0C0	2	AS JCommTable8.R0C0	1	1.0023119006497997e-72
688	14	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable4.R0C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	Single-KC	15	JCommTable4.R0C0	2	AS JCommTable4.R0C0	1	6.357438391993196e-22
689	15	Default BKT Controller(9)	AS 10_2_plus_4_2	1	JCommTable5.R1C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	Single-KC	16	JCommTable5.R1C0	2	AS JCommTable5.R1C0	1	8.536957968822561e-08
690	16	Default BKT Controller(9)	AS 5_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	1	1	0	Single-KC	17	JCommTable6.R1C0	3	AS JCommTable6.R1C0	2	0.5753261865852922
691	17	Default BKT Controller(9)	AS 5_4_plus_7_4	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	0	Single-KC	18	done	3	AS done	2	0.6842108369778298
692	18	Default BKT Controller(9)	AS 5_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	1	1	0	Single-KC	19	JCommTable6.R0C0	3	AS JCommTable6.R0C0	2	0.600920100501861
693	19	Default BKT Controller(9)	AS 1_6_plus_4_6	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	Single-KC	20	JCommTable6.R1C0	4	AS JCommTable6.R1C0	3	0.5820330861264846
694	20	Default BKT Controller(9)	AS 1_6_plus_4_6	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	Single-KC	21	JCommTable6.R0C0	4	AS JCommTable6.R0C0	3	0.6161361313196249
695	21	Default BKT Controller(9)	AS 1_6_plus_4_6	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	Single-KC	22	done	4	AS done	3	0.8710189536577975
696	22	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	1	Single-KC	23	JCommTable6.R1C0	5	AD JCommTable6.R1C0	2	0.3331625804939482
697	23	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	1	Single-KC	24	JCommTable6.R0C0	5	AD JCommTable6.R0C0	2	0.4204654848796087
698	24	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable8.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	1	1	0	Single-KC	25	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	0.6749908915614582
699	25	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable4.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	1	1	0	Single-KC	26	JCommTable4.R1C0	3	AD JCommTable4.R1C0	2	0.3693476145732103
700	26	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable4.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	1	1	1	Single-KC	27	JCommTable4.R0C0	3	AD JCommTable4.R0C0	2	0.2648351433241281
701	27	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable5.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	Single-KC	28	JCommTable5.R1C0	3	AD JCommTable5.R1C0	2	0.2765987157404429
702	28	Default BKT Controller(9)	AD 2_4_plus_9_5	1	JCommTable5.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	Single-KC	29	JCommTable5.R0C0	3	AD JCommTable5.R0C0	2	0.19161443874428608
703	29	Default BKT Controller(9)	AD 2_4_plus_9_5	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	Single-KC	30	done	5	AD done	2	0.4731346336530701
704	30	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:46	1/1/1970 0:46	incorrect	3	1	0	Single-KC	31	JCommTable6.R1C0	6	AD JCommTable6.R1C0	3	0.34265847647223124
705	31	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	incorrect	2	1	1	Single-KC	32	JCommTable5.R0C0	4	AD JCommTable5.R0C0	3	0.24362595291334857
706	32	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	Single-KC	33	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	0.681487007303745
707	33	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	hint	0	1	1	Single-KC	34	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	0.46786287097172885
708	34	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	Single-KC	35	JCommTable5.R1C0	4	AD JCommTable5.R1C0	3	0.43901692217711913
709	35	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	hint	0	1	1	Single-KC	36	JCommTable4.R0C0	4	AD JCommTable4.R0C0	3	0.33417031411520454
710	36	Default BKT Controller(9)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	incorrect	2	1	0	Single-KC	37	JCommTable6.R0C0	6	AD JCommTable6.R0C0	3	0.4319547253641364
711	37	Default BKT Controller(9)	AD 6_8_plus_7_8	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	incorrect	1	1	1	Single-KC	38	done	6	AD done	3	0.6455867134735749
712	38	Default BKT Controller(9)	M 9_2_times_4_5	1	JCommTable8.R0C0	1/1/1970 0:46	1/1/1970 0:46		1/1/1970 0:46	incorrect	1	0	0	Single-KC	39	JCommTable8.R0C0	5	M  JCommTable8.R0C0	1	3.199890486869058e-66
713	39	Default BKT Controller(9)	M 9_2_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	incorrect	2	1	1	Single-KC	40	JCommTable6.R1C0	7	M  JCommTable6.R1C0	1	0.4440824477080131
714	40	Default BKT Controller(9)	M 9_2_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	hint	1	1	1	Single-KC	41	JCommTable6.R0C0	7	M  JCommTable6.R0C0	1	0.2637667098090261
715	41	Default BKT Controller(9)	M 9_2_times_4_5	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	Single-KC	42	done	7	M  done	1	0.3622112107908484
716	42	Default BKT Controller(9)	M 3_7_times_3_2	1	JCommTable4.R1C0	1/1/1970 0:46	1/1/1970 0:46		1/1/1970 0:46	incorrect	1	0	0	Single-KC	43	JCommTable4.R1C0	5	M  JCommTable4.R1C0	1	6.296517967211736e-20
717	43	Default BKT Controller(9)	M 3_7_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	Single-KC	44	JCommTable6.R0C0	8	M  JCommTable6.R0C0	2	0.3376268220059912
718	44	Default BKT Controller(9)	M 3_7_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	Single-KC	45	JCommTable6.R1C0	8	M  JCommTable6.R1C0	2	0.4865716702253419
719	45	Default BKT Controller(9)	M 3_7_times_3_2	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	46	done	8	M  done	2	0.553644068957678
720	46	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	incorrect	2	1	0	Single-KC	47	JCommTable6.R1C0	9	AD JCommTable6.R1C0	4	0.3522820436179116
721	47	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	incorrect	1	1	0	Single-KC	48	JCommTable6.R0C0	9	AD JCommTable6.R0C0	4	0.44351764858536585
722	48	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable8.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	49	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	0.6879133149061608
723	49	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable4.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	50	JCommTable4.R1C0	6	AD JCommTable4.R1C0	4	0.5689490572544089
724	50	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable5.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	51	JCommTable5.R1C0	5	AD JCommTable5.R1C0	4	0.6156418911887853
725	51	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable4.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	52	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	0.4114973102099059
726	52	Default BKT Controller(9)	AD 7_6_plus_10_6	1	JCommTable5.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	1	1	0	Single-KC	53	JCommTable5.R0C0	5	AD JCommTable5.R0C0	4	0.3044385694473902
727	53	Default BKT Controller(9)	AD 7_6_plus_10_6	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	54	done	9	AD done	4	0.7870034586133845
728	0	Default BKT Controller(10)	M 8_4_times_1_5	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	hint	1	1	1	Single-KC	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	0.18338065734532608
729	1	Default BKT Controller(10)	M 8_4_times_1_5	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	hint	1	1	1	Single-KC	2	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	0.3336468394103776
730	2	Default BKT Controller(10)	M 8_4_times_1_5	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	hint	0	1	1	Single-KC	3	done	1	M  done	1	0.26252097625078896
731	3	Default BKT Controller(10)	AS 9_4_plus_7_4	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	0	Single-KC	4	done	2	AS done	1	0.30348807501724895
732	4	Default BKT Controller(10)	AS 9_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	incorrect	2	1	1	Single-KC	5	JCommTable6.R1C0	2	AS JCommTable6.R1C0	1	0.4523895759415271
733	5	Default BKT Controller(10)	AS 9_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	incorrect	2	1	1	Single-KC	6	JCommTable6.R0C0	2	AS JCommTable6.R0C0	1	0.46961093781899665
734	6	Default BKT Controller(10)	M 3_7_times_10_6	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	incorrect	3	1	1	Single-KC	7	JCommTable6.R0C0	3	M  JCommTable6.R0C0	2	0.2421340768520062
735	7	Default BKT Controller(10)	M 3_7_times_10_6	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	0	Single-KC	8	JCommTable6.R1C0	3	M  JCommTable6.R1C0	2	0.3726527449866249
736	8	Default BKT Controller(10)	M 3_7_times_10_6	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	Single-KC	9	done	3	M  done	2	0.43739978616347225
737	9	Default BKT Controller(10)	M 5_5_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	1	1	0	Single-KC	10	JCommTable6.R1C0	4	M  JCommTable6.R1C0	3	0.4133897695804905
738	10	Default BKT Controller(10)	M 5_5_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	Single-KC	11	JCommTable6.R0C0	4	M  JCommTable6.R0C0	3	0.3125078594632136
739	11	Default BKT Controller(10)	M 5_5_times_2_3	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	Single-KC	12	done	4	M  done	3	0.6293579366657971
740	12	Default BKT Controller(10)	M 8_9_times_1_9	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	1	1	0	Single-KC	13	JCommTable6.R0C0	5	M  JCommTable6.R0C0	4	0.3927358362679424
741	13	Default BKT Controller(10)	M 8_9_times_1_9	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	0	Single-KC	14	done	5	M  done	4	0.7876216270317321
742	14	Default BKT Controller(10)	M 8_9_times_1_9	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	Single-KC	15	JCommTable6.R1C0	5	M  JCommTable6.R1C0	4	0.4553477319374048
743	15	Default BKT Controller(10)	AD 4_8_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:49	1/1/1970 0:49	incorrect	4	1	1	Single-KC	16	JCommTable6.R0C0	6	AD JCommTable6.R0C0	1	0.3025947342300515
