	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
2256	155	Default BKT Controller(16)	AD 5_4_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	correct	0	1	0	JCommTable6.R1C0	31	Single-KC	156	AD JCommTable6.R1C0	11	0.5659951730581421
2257	156	Default BKT Controller(16)	AD 5_4_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	correct	0	1	0	JCommTable6.R0C0	31	Single-KC	157	AD JCommTable6.R0C0	11	0.6492474294139837
2258	157	Default BKT Controller(16)	AD 5_4_plus_2_5	1	done	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	correct	0	1	0	done	31	Single-KC	158	AD done	11	0.9992223135822549
2259	158	Default BKT Controller(16)	AS 2_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	1/1/1970 2:09	correct	0	1	0	JCommTable6.R1C0	32	Single-KC	159	AS JCommTable6.R1C0	13	0.76713247344838
2260	159	Default BKT Controller(16)	AS 2_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R0C0	32	Single-KC	160	AS JCommTable6.R0C0	13	0.839867910348104
2261	160	Default BKT Controller(16)	AS 2_3_plus_10_3	1	done	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	done	32	Single-KC	161	AS done	13	0.9999807688726575
2262	161	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable8.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable8.R0C0	16	Single-KC	162	AD JCommTable8.R0C0	12	0.8323958826512575
2263	162	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable4.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable4.R1C0	14	Single-KC	163	AD JCommTable4.R1C0	12	0.9902899651917432
2264	163	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable5.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable5.R1C0	13	Single-KC	164	AD JCommTable5.R1C0	12	0.9987757981786712
2265	164	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable4.R0C0	13	Single-KC	165	AD JCommTable4.R0C0	12	0.9667314993972057
2266	165	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable5.R0C0	14	Single-KC	166	AD JCommTable5.R0C0	12	0.9385764209334876
2267	166	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R1C0	33	Single-KC	167	AD JCommTable6.R1C0	12	0.5763153524556739
2268	167	Default BKT Controller(16)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	incorrect	1	1	0	JCommTable6.R0C0	33	Single-KC	168	AD JCommTable6.R0C0	12	0.6605137625845668
2269	168	Default BKT Controller(16)	AD 3_1_plus_7_10	1	done	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	done	33	Single-KC	169	AD done	12	0.9996412080867088
2270	169	Default BKT Controller(16)	AS 4_3_plus_5_3	1	JCommTable8.R0C0	1/1/1970 2:10	1/1/1970 2:10		1/1/1970 2:10	incorrect	1	0	0	JCommTable8.R0C0	17	Single-KC	170	AS JCommTable8.R0C0	3	0.0
2271	170	Default BKT Controller(16)	AS 4_3_plus_5_3	1	JCommTable6.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R1C0	34	Single-KC	171	AS JCommTable6.R1C0	14	0.7720381054981088
2272	171	Default BKT Controller(16)	AS 4_3_plus_5_3	1	JCommTable6.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R0C0	34	Single-KC	172	AS JCommTable6.R0C0	14	0.8488651352275781
2273	172	Default BKT Controller(16)	AS 4_3_plus_5_3	1	done	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	done	34	Single-KC	173	AS done	14	0.9999921314844151
2274	173	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable8.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable8.R0C0	18	Single-KC	174	AD JCommTable8.R0C0	13	0.8366720869242974
2275	174	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable4.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable4.R1C0	15	Single-KC	175	AD JCommTable4.R1C0	13	0.9939221388339895
2276	175	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable5.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable5.R1C0	14	Single-KC	176	AD JCommTable5.R1C0	13	0.9994114290339509
2277	176	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable4.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable4.R0C0	14	Single-KC	177	AD JCommTable4.R0C0	13	0.9773163107114424
2278	177	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable5.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable5.R0C0	15	Single-KC	178	AD JCommTable5.R0C0	13	0.9570753923475889
2279	178	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable6.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R1C0	35	Single-KC	179	AD JCommTable6.R1C0	13	0.5865693832227936
2280	179	Default BKT Controller(16)	AD 6_4_plus_2_1	1	JCommTable6.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	incorrect	1	1	0	JCommTable6.R0C0	35	Single-KC	180	AD JCommTable6.R0C0	13	0.6716012600017706
2281	180	Default BKT Controller(16)	AD 6_4_plus_2_1	1	done	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	done	35	Single-KC	181	AD done	13	0.9998345058216134
2282	181	Default BKT Controller(16)	AS 10_8_plus_9_8	2	JCommTable6.R1C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R1C0	36	Single-KC	182	AS JCommTable6.R1C0	15	0.7768704530899374
2283	182	Default BKT Controller(16)	AS 10_8_plus_9_8	2	JCommTable6.R0C0	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	1/1/1970 2:10	correct	0	1	0	JCommTable6.R0C0	36	Single-KC	183	AS JCommTable6.R0C0	15	0.8574426455506519
2284	183	Default BKT Controller(16)	AS 10_8_plus_9_8	2	done	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	done	36	Single-KC	184	AS done	15	0.9999967805776154
2285	184	Default BKT Controller(16)	AS 1_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable6.R1C0	37	Single-KC	185	AS JCommTable6.R1C0	16	0.7816293384150226
2286	185	Default BKT Controller(16)	AS 1_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable6.R0C0	37	Single-KC	186	AS JCommTable6.R0C0	16	0.8656104176185716
2287	186	Default BKT Controller(16)	AS 1_8_plus_9_8	1	done	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	done	37	Single-KC	187	AS done	16	0.9999986827690805
2288	187	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable8.R0C0	19	Single-KC	188	AD JCommTable8.R0C0	14	0.8408600477497404
2289	188	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable4.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable4.R1C0	16	Single-KC	189	AD JCommTable4.R1C0	14	0.9962008597525631
2290	189	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable5.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable5.R1C0	15	Single-KC	190	AD JCommTable5.R1C0	14	0.9997171207024858
2291	190	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable4.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable4.R0C0	15	Single-KC	191	AD JCommTable4.R0C0	14	0.9845871171770301
2292	191	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable5.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable5.R0C0	16	Single-KC	192	AD JCommTable5.R0C0	14	0.970180028798789
2293	192	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable6.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable6.R1C0	38	Single-KC	193	AD JCommTable6.R1C0	14	0.596748890417926
2294	193	Default BKT Controller(16)	AD 9_7_plus_5_2	1	JCommTable6.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable6.R0C0	38	Single-KC	194	AD JCommTable6.R0C0	14	0.6825007065003653
2295	194	Default BKT Controller(16)	AD 9_7_plus_5_2	1	done	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	done	38	Single-KC	195	AD done	14	0.9999236731120104
2296	195	Default BKT Controller(16)	M 8_5_times_3_7	1	JCommTable6.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable6.R1C0	39	Single-KC	196	M  JCommTable6.R1C0	9	0.8696652668803486
2297	196	Default BKT Controller(16)	M 8_5_times_3_7	1	JCommTable6.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	JCommTable6.R0C0	39	Single-KC	197	M  JCommTable6.R0C0	9	0.9066079085015684
2298	197	Default BKT Controller(16)	M 8_5_times_3_7	1	done	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	correct	0	1	0	done	39	Single-KC	198	M  done	9	0.9988695431312118
2299	0	Default BKT Controller(17)	M 9_2_times_4_5	1	JCommTable6.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	hint	1	1	1	JCommTable6.R0C0	1	Single-KC	1	M  JCommTable6.R0C0	1	0.2552994464105148
2300	1	Default BKT Controller(17)	M 9_2_times_4_5	1	JCommTable6.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	hint	1	1	1	JCommTable6.R1C0	1	Single-KC	2	M  JCommTable6.R1C0	1	0.4151210486002633
2301	2	Default BKT Controller(17)	M 9_2_times_4_5	1	done	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:11	hint	0	1	1	done	1	Single-KC	3	M  done	1	0.32534565032423013
2302	3	Default BKT Controller(17)	AD 8_7_plus_3_3	1	done	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:12	1/1/1970 2:12	incorrect	1	1	1	done	2	Single-KC	4	AD done	1	0.2714156861349201
2303	4	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable6.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:12	1/1/1970 2:12	incorrect	2	1	1	JCommTable6.R0C0	2	Single-KC	5	AD JCommTable6.R0C0	1	0.42833537508638037
2304	5	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable6.R1C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:12	1/1/1970 2:12	incorrect	2	1	1	JCommTable6.R1C0	2	Single-KC	6	AD JCommTable6.R1C0	1	0.36315681751186635
2305	6	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable8.R0C0	1/1/1970 2:11	1/1/1970 2:11	1/1/1970 2:12	1/1/1970 2:12	hint	1	1	1	JCommTable8.R0C0	1	Single-KC	7	AD JCommTable8.R0C0	1	0.7018626801941489
2306	7	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable4.R1C0	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	hint	1	1	1	JCommTable4.R1C0	1	Single-KC	8	AD JCommTable4.R1C0	1	0.27391030064931743
2307	8	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable4.R0C0	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	hint	1	1	1	JCommTable4.R0C0	1	Single-KC	9	AD JCommTable4.R0C0	1	0.2027893836565357
2308	9	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable5.R1C0	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	hint	1	1	1	JCommTable5.R1C0	1	Single-KC	10	AD JCommTable5.R1C0	1	0.14623589302628903
2309	10	Default BKT Controller(17)	AD 8_7_plus_3_3	1	JCommTable5.R0C0	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	hint	1	1	1	JCommTable5.R0C0	1	Single-KC	11	AD JCommTable5.R0C0	1	0.13754619695347955
2310	11	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable5.R0C0	1/1/1970 2:12	1/1/1970 2:12		1/1/1970 2:12	incorrect	1	0	0	JCommTable5.R0C0	2	Single-KC	12	M  JCommTable5.R0C0	1	4.5546582318634636e-11
2311	12	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable6.R1C0	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:13	incorrect	3	1	1	JCommTable6.R1C0	3	Single-KC	13	M  JCommTable6.R1C0	2	0.47166468539804635
2312	13	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable8.R0C0	1/1/1970 2:12	1/1/1970 2:12		1/1/1970 2:12	incorrect	1	0	0	JCommTable8.R0C0	2	Single-KC	14	M  JCommTable8.R0C0	1	0.0
2313	14	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable4.R0C0	1/1/1970 2:12	1/1/1970 2:12		1/1/1970 2:12	incorrect	1	0	0	JCommTable4.R0C0	2	Single-KC	15	M  JCommTable4.R0C0	1	4.338599030363674e-11
2314	15	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable5.R1C0	1/1/1970 2:12	1/1/1970 2:12		1/1/1970 2:12	incorrect	1	0	0	JCommTable5.R1C0	2	Single-KC	16	M  JCommTable5.R1C0	1	2.37345306986148e-10
2315	16	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable6.R0C0	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	1/1/1970 2:12	incorrect	1	1	0	JCommTable6.R0C0	3	Single-KC	17	M  JCommTable6.R0C0	2	0.3310706375350317
2316	17	Default BKT Controller(17)	M 3_7_times_10_6	1	JCommTable4.R1C0	1/1/1970 2:12	1/1/1970 2:12		1/1/1970 2:12	incorrect	1	0	0	JCommTable4.R1C0	2	Single-KC	18	M  JCommTable4.R1C0	1	3.2191985571759257e-12
2317	18	Default BKT Controller(17)	M 3_7_times_10_6	1	done	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	correct	0	1	0	done	3	Single-KC	19	M  done	2	0.5396961000831639
2318	19	Default BKT Controller(17)	M 2_3_times_3_1	1	JCommTable6.R0C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	correct	0	1	0	JCommTable6.R0C0	4	Single-KC	20	M  JCommTable6.R0C0	3	0.41674538460773153
2319	20	Default BKT Controller(17)	M 2_3_times_3_1	1	JCommTable6.R1C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	correct	0	1	0	JCommTable6.R1C0	4	Single-KC	21	M  JCommTable6.R1C0	3	0.5289448738506505
2320	21	Default BKT Controller(17)	M 2_3_times_3_1	1	done	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	correct	0	1	0	done	4	Single-KC	22	M  done	3	0.7403043253691665
2321	22	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable6.R1C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	incorrect	2	1	0	JCommTable6.R1C0	5	Single-KC	23	AD JCommTable6.R1C0	2	0.3729567590377895
2322	23	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable8.R0C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	correct	1	1	0	JCommTable8.R0C0	3	Single-KC	24	AD JCommTable8.R0C0	2	0.7083021989521449
2323	24	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable5.R0C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	incorrect	3	1	1	JCommTable5.R0C0	3	Single-KC	25	AD JCommTable5.R0C0	2	0.18878024959168005
2324	25	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable4.R1C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	incorrect	2	1	1	JCommTable4.R1C0	3	Single-KC	26	AD JCommTable4.R1C0	2	0.3769052453356981
2325	26	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable4.R0C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	hint	1	1	1	JCommTable4.R0C0	3	Single-KC	27	AD JCommTable4.R0C0	2	0.2738658217225334
2326	27	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable6.R0C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	incorrect	2	1	1	JCommTable6.R0C0	5	Single-KC	28	AD JCommTable6.R0C0	2	0.440583494104931
2327	28	Default BKT Controller(17)	AD 5_3_plus_4_2	1	JCommTable5.R1C0	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:13	hint	1	1	1	JCommTable5.R1C0	3	Single-KC	29	AD JCommTable5.R1C0	2	0.2628029185834403
2328	29	Default BKT Controller(17)	AD 5_3_plus_4_2	1	done	1/1/1970 2:13	1/1/1970 2:13	1/1/1970 2:14	1/1/1970 2:14	incorrect	1	1	0	done	5	Single-KC	30	AD done	2	0.4468387175110635
2329	30	Default BKT Controller(17)	AS 2_7_plus_1_7	1	JCommTable6.R1C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	incorrect	2	1	1	JCommTable6.R1C0	6	Single-KC	31	AS JCommTable6.R1C0	1	0.6116706373263263
2330	31	Default BKT Controller(17)	AS 2_7_plus_1_7	1	JCommTable5.R0C0	1/1/1970 2:14	1/1/1970 2:14		1/1/1970 2:14	incorrect	1	0	0	JCommTable5.R0C0	4	Single-KC	32	AS JCommTable5.R0C0	1	1.4928544644806994e-11
2331	32	Default BKT Controller(17)	AS 2_7_plus_1_7	1	JCommTable6.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	incorrect	2	1	1	JCommTable6.R0C0	6	Single-KC	33	AS JCommTable6.R0C0	1	0.6057776877076961
2332	33	Default BKT Controller(17)	AS 2_7_plus_1_7	1	JCommTable4.R0C0	1/1/1970 2:14	1/1/1970 2:14		1/1/1970 2:14	incorrect	1	0	0	JCommTable4.R0C0	4	Single-KC	34	AS JCommTable4.R0C0	1	1.1920333504106254e-13
2333	34	Default BKT Controller(17)	AS 2_7_plus_1_7	1	JCommTable4.R1C0	1/1/1970 2:14	1/1/1970 2:14		1/1/1970 2:14	incorrect	1	0	0	JCommTable4.R1C0	4	Single-KC	35	AS JCommTable4.R1C0	1	3.117017838201611e-17
2334	35	Default BKT Controller(17)	AS 2_7_plus_1_7	1	JCommTable8.R0C0	1/1/1970 2:14	1/1/1970 2:14		1/1/1970 2:14	incorrect	1	0	0	JCommTable8.R0C0	4	Single-KC	36	AS JCommTable8.R0C0	1	0.0
2335	36	Default BKT Controller(17)	AS 2_7_plus_1_7	1	done	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	done	6	Single-KC	37	AS done	1	0.432669948469764
2336	37	Default BKT Controller(17)	M 7_10_times_8_1	1	JCommTable6.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	JCommTable6.R0C0	7	Single-KC	38	M  JCommTable6.R0C0	4	0.5077618649660607
2337	38	Default BKT Controller(17)	M 7_10_times_8_1	1	done	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	incorrect	1	1	0	done	7	Single-KC	39	M  done	4	0.8739101145708796
2338	39	Default BKT Controller(17)	M 7_10_times_8_1	1	JCommTable6.R1C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	JCommTable6.R1C0	7	Single-KC	40	M  JCommTable6.R1C0	4	0.5854727697406306
2339	40	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable6.R1C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:15	1/1/1970 2:15	incorrect	2	1	0	JCommTable6.R1C0	8	Single-KC	41	AD JCommTable6.R1C0	3	0.38286216875919776
2340	41	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable6.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:15	1/1/1970 2:15	incorrect	2	1	0	JCommTable6.R0C0	8	Single-KC	42	AD JCommTable6.R0C0	3	0.45290437177622517
2341	42	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable8.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	JCommTable8.R0C0	5	Single-KC	43	AD JCommTable8.R0C0	3	0.7146591754937123
2342	43	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable5.R1C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	incorrect	1	1	1	JCommTable5.R1C0	4	Single-KC	44	AD JCommTable5.R1C0	3	0.425932075516788
2343	44	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable4.R1C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	JCommTable4.R1C0	5	Single-KC	45	AD JCommTable4.R1C0	3	0.4923664203760205
2344	45	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable4.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	JCommTable4.R0C0	5	Single-KC	46	AD JCommTable4.R0C0	3	0.3586468413069904
2345	46	Default BKT Controller(17)	AD 4_7_plus_10_9	1	JCommTable5.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:15	hint	1	1	1	JCommTable5.R0C0	5	Single-KC	47	AD JCommTable5.R0C0	3	0.2534891867064017
2346	47	Default BKT Controller(17)	AD 4_7_plus_10_9	1	done	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	done	8	Single-KC	48	AD done	3	0.6365793346774506
2347	48	Default BKT Controller(17)	M 3_7_times_3_2	1	JCommTable6.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	JCommTable6.R0C0	9	Single-KC	49	M  JCommTable6.R0C0	5	0.5982667192704084
2348	49	Default BKT Controller(17)	M 3_7_times_3_2	1	JCommTable4.R1C0	1/1/1970 2:15	1/1/1970 2:15		1/1/1970 2:15	incorrect	1	0	0	JCommTable4.R1C0	6	Single-KC	50	M  JCommTable4.R1C0	2	3.2191985571759257e-12
2349	50	Default BKT Controller(17)	M 3_7_times_3_2	1	JCommTable6.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	incorrect	1	1	1	JCommTable6.R1C0	9	Single-KC	51	M  JCommTable6.R1C0	5	0.6398361185834526
2350	51	Default BKT Controller(17)	M 3_7_times_3_2	1	JCommTable5.R0C0	1/1/1970 2:15	1/1/1970 2:15		1/1/1970 2:15	incorrect	1	0	0	JCommTable5.R0C0	6	Single-KC	52	M  JCommTable5.R0C0	2	4.5546582318634636e-11
2351	52	Default BKT Controller(17)	M 3_7_times_3_2	1	done	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	done	9	Single-KC	53	M  done	5	0.943980946398427
2352	53	Default BKT Controller(17)	AS 5_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	incorrect	1	1	0	JCommTable6.R0C0	10	Single-KC	54	AS JCommTable6.R0C0	2	0.6220080691884229
2353	54	Default BKT Controller(17)	AS 5_4_plus_7_4	1	JCommTable8.R0C0	1/1/1970 2:15	1/1/1970 2:15		1/1/1970 2:15	incorrect	1	0	0	JCommTable8.R0C0	6	Single-KC	55	AS JCommTable8.R0C0	2	0.0
2354	55	Default BKT Controller(17)	AS 5_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	hint	1	1	1	JCommTable6.R1C0	10	Single-KC	56	AS JCommTable6.R1C0	2	0.6182213954642686
2355	56	Default BKT Controller(17)	AS 5_4_plus_7_4	1	done	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	done	10	Single-KC	57	AS done	2	0.6508337525974041
