	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
94	94	Default BKT Controller(1)	AD 8_7_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	95	0.9765388047005794
95	95	Default BKT Controller(1)	AD 8_7_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	8	Single-KC	96	0.9333053642047457
96	96	Default BKT Controller(1)	AD 8_7_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8	Single-KC	97	0.847143563981735
97	97	Default BKT Controller(1)	AD 8_7_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	98	0.7795032611390933
98	98	Default BKT Controller(1)	AD 8_7_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	19	Single-KC	99	0.5217391038888607
99	99	Default BKT Controller(1)	AD 8_7_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	19	Single-KC	100	0.5920563026801507
100	100	Default BKT Controller(1)	AD 8_7_plus_7_8	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD done	8	done	19	Single-KC	101	0.9838479732319936
101	101	Default BKT Controller(1)	AS 2_2_plus_1_2	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS JCommTable6.R0C0	8	JCommTable6.R0C0	20	Single-KC	102	0.725893156700297
102	102	Default BKT Controller(1)	AS 2_2_plus_1_2	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AS JCommTable6.R1C0	8	JCommTable6.R1C0	20	Single-KC	103	0.6743655531160297
103	103	Default BKT Controller(1)	AS 2_2_plus_1_2	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AS done	8	done	20	Single-KC	104	0.9997350221249545
104	104	Default BKT Controller(1)	M 6_1_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	21	Single-KC	105	0.6532459168886757
105	105	Default BKT Controller(1)	M 6_1_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	21	Single-KC	106	0.6868380989441297
106	106	Default BKT Controller(1)	M 6_1_times_1_2	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	M  done	5	done	21	Single-KC	107	0.9704292804392771
107	0	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.8287818535263622
108	1	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.362621728665567
109	2	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.26301347320255464
110	3	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.18278753415099028
111	4	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.18543063224679648
112	5	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.4484942007620158
113	6	Default BKT Controller(2)	AD 5_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.5052739386641091
114	7	Default BKT Controller(2)	AD 5_4_plus_2_6	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.11516461481860753
115	8	Default BKT Controller(2)	AD 9_7_plus_5_2	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.23792411564267432
116	9	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	10	0.3198685078890894
117	10	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	11	0.831491674612559
118	11	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	0	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	12	0.25132382133332154
119	12	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	13	0.45804956048746687
120	13	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	14	0.5169649124234568
121	14	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	15	0.3448053264459196
122	15	Default BKT Controller(2)	AD 9_7_plus_5_2	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	16	0.47255395683850665
123	16	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	17	0.5852137446450804
124	17	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	18	0.8341671895979758
125	18	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable5.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	19	0.49720561682928943
126	19	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	20	0.3311142225649252
127	20	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	21	0.5286373442968823
128	21	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	22	0.4369522585953873
129	22	Default BKT Controller(2)	AD 10_3_plus_10_1	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:08	1/1/1970 0:08	incorrect	2	1	0	AD done	3	done	3	Single-KC	23	0.4282120652427564
130	23	Default BKT Controller(2)	AD 10_3_plus_10_1	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	24	0.46763587967411857
131	24	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8368085611553971
132	25	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.6896154838589534
133	26	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	27	0.6752485782456555
134	27	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	28	0.5336668445192286
135	28	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	29	0.4772461521294149
136	29	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	30	0.421959279647628
137	30	Default BKT Controller(2)	AD 4_7_plus_10_9	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	31	0.5402785435231716
138	31	Default BKT Controller(2)	AD 4_7_plus_10_9	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.6423997662767984
139	32	Default BKT Controller(2)	AS 5_4_plus_7_4	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	5	Single-KC	33	3.698282001567256e-23
140	33	Default BKT Controller(2)	AS 5_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	5	Single-KC	34	0.6192166423606905
141	34	Default BKT Controller(2)	AS 5_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	5	Single-KC	35	0.6129467538895239
142	35	Default BKT Controller(2)	AS 5_4_plus_7_4	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AS done	1	done	5	Single-KC	36	0.6833800267724106
143	36	Default BKT Controller(2)	AS 7_8_plus_4_8	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	6	Single-KC	37	3.698282001567256e-23
144	37	Default BKT Controller(2)	AS 7_8_plus_4_8	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	6	Single-KC	38	0.6294273951945519
145	38	Default BKT Controller(2)	AS 7_8_plus_4_8	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	0	AS done	2	done	6	Single-KC	39	0.862065065703831
146	39	Default BKT Controller(2)	AS 7_8_plus_4_8	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	6	Single-KC	40	0.626529325778204
147	40	Default BKT Controller(2)	M 4_10_times_7_9	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	41	0.48958218862750186
148	41	Default BKT Controller(2)	M 4_10_times_7_9	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	42	0.29814626286181184
149	42	Default BKT Controller(2)	M 4_10_times_7_9	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	43	1.8886082786704085e-08
150	43	Default BKT Controller(2)	M 4_10_times_7_9	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  done	1	done	7	Single-KC	44	0.5390888690620647
151	44	Default BKT Controller(2)	M 4_4_times_8_10	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	8	Single-KC	45	0.379956199437055
152	45	Default BKT Controller(2)	M 4_4_times_8_10	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	8	Single-KC	46	0.5396971872097491
153	46	Default BKT Controller(2)	M 4_4_times_8_10	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  done	2	done	8	Single-KC	47	0.7279570115404316
154	47	Default BKT Controller(2)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	1	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	9	Single-KC	48	0.6337846298396226
155	48	Default BKT Controller(2)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	9	Single-KC	49	0.6456120212855151
156	49	Default BKT Controller(2)	AS 9_1_plus_9_1	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AS done	3	done	9	Single-KC	50	0.9476358671394984
157	50	Default BKT Controller(2)	M 9_2_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	10	Single-KC	51	0.4692071614589559
158	51	Default BKT Controller(2)	M 9_2_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	10	Single-KC	52	0.5890221792387667
159	52	Default BKT Controller(2)	M 9_2_times_3_7	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  done	3	done	10	Single-KC	53	0.8595899747924239
160	53	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	11	Single-KC	54	0.48687330093600834
161	54	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	11	Single-KC	55	0.5518759552588702
162	55	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	hint	0	1	1	AD JCommTable8.R0C0	5	JCommTable8.R0C0	8	Single-KC	56	0.8394159602803585
163	56	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	57	0.7777203471978489
164	57	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable5.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	1	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	58	0.8138494065446217
165	58	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	59	0.6279152110880339
166	59	Default BKT Controller(2)	AD 3_9_plus_4_3	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	60	0.5184113988235819
167	60	Default BKT Controller(2)	AD 3_9_plus_4_3	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD done	5	done	11	Single-KC	61	0.8116458038723767
168	61	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	12	Single-KC	62	0.4965101991879934
169	62	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	12	Single-KC	63	0.5634172142940621
170	63	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	AD JCommTable8.R0C0	6	JCommTable8.R0C0	9	Single-KC	64	0.8419895659826704
171	64	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	1	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	65	0.8463868603892032
172	65	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	66	0.9018912914861216
173	66	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	67	0.7133469528370281
174	67	Default BKT Controller(2)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	68	0.6135106515746213
175	68	Default BKT Controller(2)	AD 6_8_plus_7_8	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD done	6	done	12	Single-KC	69	0.9117896134742494
176	69	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	1	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	10	Single-KC	70	0.8445295649801667
177	70	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	71	0.8966595740018264
178	71	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	72	0.9508096473286715
179	72	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	73	0.785853033678305
180	73	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	13	Single-KC	74	0.5061496910411742
181	74	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	75	0.7006736388612805
182	75	Default BKT Controller(2)	AD 9_2_plus_10_10	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	13	Single-KC	76	0.5748901970311847
183	76	Default BKT Controller(2)	AD 9_2_plus_10_10	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD done	7	done	13	Single-KC	77	0.9612323226058469
184	77	Default BKT Controller(2)	AS 8_9_plus_8_9	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	14	Single-KC	78	0.640979753946714
185	78	Default BKT Controller(2)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	14	Single-KC	79	0.6614699646518007
186	79	Default BKT Controller(2)	AS 8_9_plus_8_9	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AS done	4	done	14	Single-KC	80	0.9812741735255123
187	80	Default BKT Controller(2)	AD 6_1_plus_5_1	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	15	Single-KC	81	0.5157846129456359
188	81	Default BKT Controller(2)	AD 6_1_plus_5_1	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	11	Single-KC	82	0.847036151394966
189	82	Default BKT Controller(2)	AD 6_1_plus_5_1	1	JCommTable4.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	8	Single-KC	83	0.9318052392448837
190	83	Default BKT Controller(2)	AD 6_1_plus_5_1	1	JCommTable4.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8	Single-KC	84	0.8440293199082988
191	84	Default BKT Controller(2)	AD 6_1_plus_5_1	1	JCommTable5.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	85	0.9759860847456583
192	85	Default BKT Controller(2)	AD 6_1_plus_5_1	1	JCommTable5.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	86	0.7753763406700854
