	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
3909	128	BKT Controller(28)	AS 4_2_plus_3_2	2	JCommTable6.R1C0	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	correct	0	1	0	AS JCommTable6.R1C0	13	Single-KC	128	JCommTable6.R1C0	31	0.9454556645912332
3910	129	BKT Controller(28)	AS 4_2_plus_3_2	2	done	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	correct	0	1	0	AS done	14	Single-KC	129	done	27	0.9999731254895725
3911	130	BKT Controller(28)	M 2_3_times_3_1	1	JCommTable6.R0C0	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	incorrect	1	1	0	M  JCommTable6.R0C0	9	Single-KC	130	JCommTable6.R0C0	31	0.9413698156386666
3912	131	BKT Controller(28)	M 2_3_times_3_1	1	JCommTable6.R1C0	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	correct	0	1	0	M  JCommTable6.R1C0	9	Single-KC	131	JCommTable6.R1C0	32	0.8442129999463771
3913	132	BKT Controller(28)	M 2_3_times_3_1	1	done	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	1/1/1970 3:15	correct	0	1	0	M  done	9	Single-KC	132	done	28	0.9996678044203422
3914	133	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable8.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable8.R0C0	6	Single-KC	133	JCommTable8.R0C0	9	0.8373828146322834
3915	134	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable4.R1C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable4.R1C0	7	Single-KC	134	JCommTable4.R1C0	8	0.9410943972377457
3916	135	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable5.R1C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable5.R1C0	8	Single-KC	135	JCommTable5.R1C0	9	0.9882038010747265
3917	136	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable4.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable4.R0C0	7	Single-KC	136	JCommTable4.R0C0	9	0.7204552263008202
3918	137	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable5.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable5.R0C0	8	Single-KC	137	JCommTable5.R0C0	11	0.6013649244244201
3919	138	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable6.R1C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable6.R1C0	11	Single-KC	138	JCommTable6.R1C0	33	0.5635729400324062
3920	139	BKT Controller(28)	AD 5_3_plus_4_2	1	JCommTable6.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD JCommTable6.R0C0	9	Single-KC	139	JCommTable6.R0C0	32	0.4845105938697238
3921	140	BKT Controller(28)	AD 5_3_plus_4_2	1	done	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	AD done	6	Single-KC	140	done	29	0.9695752060692796
3922	141	BKT Controller(28)	M 6_9_times_9_7	1	JCommTable6.R1C0	1/1/1970 3:16	1/1/1970 3:16		1/1/1970 3:16	incorrect	1	0	0	M  JCommTable6.R1C0	10	Single-KC	141	JCommTable6.R1C0	34	0.8915765331685321
3923	142	BKT Controller(28)	M 6_9_times_9_7	1	JCommTable6.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	M  JCommTable6.R0C0	10	Single-KC	142	JCommTable6.R0C0	33	0.9671690979560824
3924	143	BKT Controller(28)	M 6_9_times_9_7	1	JCommTable6.R1C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	M  JCommTable6.R1C0	11	Single-KC	143	JCommTable6.R1C0	35	0.925805786824796
3925	144	BKT Controller(28)	M 6_9_times_9_7	1	done	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	M  done	10	Single-KC	144	done	30	0.9998885808600531
3926	145	BKT Controller(28)	M 6_3_times_1_5	1	JCommTable6.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	M  JCommTable6.R0C0	11	Single-KC	145	JCommTable6.R0C0	34	0.9818348799526297
3927	146	BKT Controller(28)	M 6_3_times_1_5	1	JCommTable6.R1C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	M  JCommTable6.R1C0	12	Single-KC	146	JCommTable6.R1C0	36	0.9498368677072547
3928	147	BKT Controller(28)	M 6_3_times_1_5	1	done	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	correct	0	1	0	M  done	11	Single-KC	147	done	31	0.9999626352556741
3929	1	BKT Controller(29)	M 7_7_times_2_10	1	JCommTable6.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	hint	1	1	1	M  JCommTable6.R0C0	1	Single-KC	1	JCommTable6.R0C0	1	0.06976871380281713
3930	2	BKT Controller(29)	M 7_7_times_2_10	1	JCommTable6.R1C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	hint	1	1	1	M  JCommTable6.R1C0	1	Single-KC	2	JCommTable6.R1C0	1	0.10364753104043462
3931	3	BKT Controller(29)	M 7_7_times_2_10	1	done	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	hint	0	1	1	M  done	1	Single-KC	3	done	1	0.22396454815957964
3932	4	BKT Controller(29)	M 6_10_times_6_4	1	done	1/1/1970 3:16	1/1/1970 3:16		1/1/1970 3:16	incorrect	1	0	0	M  done	2	Single-KC	4	done	2	0.46255403513396653
3933	5	BKT Controller(29)	M 6_10_times_6_4	1	JCommTable6.R0C0	1/1/1970 3:16	1/1/1970 3:16		1/1/1970 3:16	incorrect	1	0	0	M  JCommTable6.R0C0	2	Single-KC	5	JCommTable6.R0C0	2	0.12096421653703597
3934	6	BKT Controller(29)	M 6_10_times_6_4	1	JCommTable6.R1C0	1/1/1970 3:16	1/1/1970 3:16		1/1/1970 3:16	incorrect	1	0	0	M  JCommTable6.R1C0	2	Single-KC	6	JCommTable6.R1C0	2	0.14927405728857004
3935	7	BKT Controller(29)	M 6_10_times_6_4	1	JCommTable6.R0C0	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:16	1/1/1970 3:17	hint	1	1	1	M  JCommTable6.R0C0	3	Single-KC	7	JCommTable6.R0C0	3	0.20158552792173995
3936	8	BKT Controller(29)	M 6_10_times_6_4	1	JCommTable6.R1C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	M  JCommTable6.R1C0	3	Single-KC	8	JCommTable6.R1C0	3	0.21027401481712724
3937	9	BKT Controller(29)	M 6_10_times_6_4	1	done	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	0	1	1	M  done	3	Single-KC	9	done	3	0.7196206618187526
3938	10	BKT Controller(29)	AS 2_3_plus_5_3	1	JCommTable6.R1C0	1/1/1970 3:17	1/1/1970 3:17		1/1/1970 3:17	incorrect	1	0	0	AS JCommTable6.R1C0	1	Single-KC	10	JCommTable6.R1C0	4	0.23673958850108334
3939	11	BKT Controller(29)	AS 2_3_plus_5_3	1	JCommTable6.R0C0	1/1/1970 3:17	1/1/1970 3:17		1/1/1970 3:17	incorrect	2	0	0	AS JCommTable6.R0C0	1	Single-KC	11	JCommTable6.R0C0	4	0.12777760251752673
3940	12	BKT Controller(29)	AS 2_3_plus_5_3	1	JCommTable6.R1C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	AS JCommTable6.R1C0	2	Single-KC	12	JCommTable6.R1C0	5	0.29360327585599766
3941	13	BKT Controller(29)	AS 2_3_plus_5_3	1	done	1/1/1970 3:17	1/1/1970 3:17		1/1/1970 3:17	incorrect	1	0	0	AS done	1	Single-KC	13	done	4	0.25948287738151216
3942	14	BKT Controller(29)	AS 2_3_plus_5_3	1	JCommTable6.R0C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	AS JCommTable6.R0C0	2	Single-KC	14	JCommTable6.R0C0	5	0.20568439144721173
3943	15	BKT Controller(29)	AS 2_3_plus_5_3	1	done	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	correct	0	1	0	AS done	2	Single-KC	15	done	5	0.4507260017646544
3944	16	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable6.R1C0	1/1/1970 3:17	1/1/1970 3:17		1/1/1970 3:17	incorrect	1	0	0	AD JCommTable6.R1C0	1	Single-KC	16	JCommTable6.R1C0	6	0.04845957164556071
3945	17	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable6.R0C0	1/1/1970 3:17	1/1/1970 3:17		1/1/1970 3:17	incorrect	1	0	0	AD JCommTable6.R0C0	1	Single-KC	17	JCommTable6.R0C0	6	0.03900462901956581
3946	18	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable8.R0C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	AD JCommTable8.R0C0	1	Single-KC	18	JCommTable8.R0C0	1	0.22350202712379838
3947	19	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable4.R1C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	AD JCommTable4.R1C0	1	Single-KC	19	JCommTable4.R1C0	1	0.10920835472201565
3948	20	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable4.R0C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	AD JCommTable4.R0C0	1	Single-KC	20	JCommTable4.R0C0	1	0.07091154159697655
3949	21	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable5.R1C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:17	hint	1	1	1	AD JCommTable5.R1C0	1	Single-KC	21	JCommTable5.R1C0	1	0.04443747371040078
3950	22	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable5.R0C0	1/1/1970 3:17	1/1/1970 3:17	1/1/1970 3:18	1/1/1970 3:18	hint	1	1	1	AD JCommTable5.R0C0	1	Single-KC	22	JCommTable5.R0C0	1	0.048981763832624
3951	23	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable6.R1C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	1	1	1	AD JCommTable6.R1C0	2	Single-KC	23	JCommTable6.R1C0	7	0.06267017700301525
3952	24	BKT Controller(29)	AD 2_10_plus_7_5	1	JCommTable6.R0C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	1	1	1	AD JCommTable6.R0C0	2	Single-KC	24	JCommTable6.R0C0	7	0.05338436103173217
3953	25	BKT Controller(29)	AD 2_10_plus_7_5	1	done	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	correct	0	1	0	AD done	1	Single-KC	25	done	6	0.2539730224856467
3954	26	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable5.R1C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable5.R1C0	2	Single-KC	26	JCommTable5.R1C0	2	0.11201590078664458
3955	27	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable6.R0C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable6.R0C0	3	Single-KC	27	JCommTable6.R0C0	8	0.07266457568676415
3956	28	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable4.R0C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable4.R0C0	2	Single-KC	28	JCommTable4.R0C0	2	0.11191224648574692
3957	29	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable5.R0C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable5.R0C0	2	Single-KC	29	JCommTable5.R0C0	2	0.07198285558231246
3958	30	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable8.R0C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	correct	0	1	0	AD JCommTable8.R0C0	2	Single-KC	30	JCommTable8.R0C0	2	0.3163228631147494
3959	31	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable4.R1C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	correct	1	1	0	AD JCommTable4.R1C0	2	Single-KC	31	JCommTable4.R1C0	2	0.20223887912925848
3960	32	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable6.R1C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable6.R1C0	3	Single-KC	32	JCommTable6.R1C0	8	0.08069459732813791
3961	33	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable4.R0C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable4.R0C0	3	Single-KC	33	JCommTable4.R0C0	3	0.17222490660267045
3962	34	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable6.R1C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	2	0	0	AD JCommTable6.R1C0	4	Single-KC	34	JCommTable6.R1C0	9	0.10333149700901127
3963	35	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable4.R0C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	1	1	1	AD JCommTable4.R0C0	4	Single-KC	35	JCommTable4.R0C0	4	0.25568368291516036
3964	36	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable5.R0C0	1/1/1970 3:18	1/1/1970 3:18		1/1/1970 3:18	incorrect	1	0	0	AD JCommTable5.R0C0	3	Single-KC	36	JCommTable5.R0C0	3	0.10459697516263451
3965	37	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable5.R1C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	0	1	1	AD JCommTable5.R1C0	3	Single-KC	37	JCommTable5.R1C0	3	0.254945243397515
3966	38	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable5.R0C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	1	1	1	AD JCommTable5.R0C0	4	Single-KC	38	JCommTable5.R0C0	4	0.14960577753831034
3967	39	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable6.R1C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	0	1	1	AD JCommTable6.R1C0	5	Single-KC	39	JCommTable6.R1C0	10	0.13141088742557522
3968	40	BKT Controller(29)	AD 7_10_plus_4_1	1	JCommTable6.R0C0	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	1/1/1970 3:18	hint	0	1	1	AD JCommTable6.R0C0	4	Single-KC	40	JCommTable6.R0C0	9	0.09818575841499644
3969	41	BKT Controller(29)	AD 7_10_plus_4_1	1	done	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	AD done	2	Single-KC	41	done	7	0.43243899954872705
3970	42	BKT Controller(29)	M 3_10_times_8_6	1	JCommTable8.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	M  JCommTable8.R0C0	1	Single-KC	42	JCommTable8.R0C0	3	2.8301447593349356e-09
3971	43	BKT Controller(29)	M 3_10_times_8_6	1	JCommTable4.R1C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	M  JCommTable4.R1C0	1	Single-KC	43	JCommTable4.R1C0	3	1.260330276706624e-15
3972	44	BKT Controller(29)	M 3_10_times_8_6	1	JCommTable4.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	M  JCommTable4.R0C0	1	Single-KC	44	JCommTable4.R0C0	5	1.682554070505594e-15
3973	45	BKT Controller(29)	M 3_10_times_8_6	1	JCommTable6.R1C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	M  JCommTable6.R1C0	4	Single-KC	45	JCommTable6.R1C0	11	0.28776926504976175
3974	46	BKT Controller(29)	M 3_10_times_8_6	1	JCommTable6.R0C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	M  JCommTable6.R0C0	4	Single-KC	46	JCommTable6.R0C0	10	0.3165878448328138
3975	47	BKT Controller(29)	M 3_10_times_8_6	1	done	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	M  done	4	Single-KC	47	done	8	0.884446289501051
3976	48	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable6.R1C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AD JCommTable6.R1C0	6	Single-KC	48	JCommTable6.R1C0	12	0.1657104608622319
3977	49	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable8.R0C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	AD JCommTable8.R0C0	3	Single-KC	49	JCommTable8.R0C0	4	0.42651819106644734
3978	50	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable6.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AD JCommTable6.R0C0	5	Single-KC	50	JCommTable6.R0C0	11	0.1314003645966559
3979	51	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable4.R1C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	AD JCommTable4.R1C0	3	Single-KC	51	JCommTable4.R1C0	4	0.34392166403714874
3980	52	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable4.R0C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	incorrect	1	1	1	AD JCommTable4.R0C0	5	Single-KC	52	JCommTable4.R0C0	6	0.3619039909858821
3981	53	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable5.R1C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	1	1	0	AD JCommTable5.R1C0	4	Single-KC	53	JCommTable5.R1C0	4	0.48138240028018
3982	54	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable4.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AD JCommTable4.R0C0	6	Single-KC	54	JCommTable4.R0C0	7	0.48358226392989284
3983	55	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable5.R0C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	AD JCommTable5.R0C0	5	Single-KC	55	JCommTable5.R0C0	5	0.2094517307371757
3984	56	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable6.R1C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	hint	0	1	1	AD JCommTable6.R1C0	7	Single-KC	56	JCommTable6.R1C0	13	0.2068307686372635
3985	57	BKT Controller(29)	AD 1_9_plus_7_9	1	JCommTable6.R0C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	AD JCommTable6.R0C0	6	Single-KC	57	JCommTable6.R0C0	12	0.17368690644763363
3986	58	BKT Controller(29)	AD 1_9_plus_7_9	1	done	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	correct	0	1	0	AD done	3	Single-KC	58	done	9	0.630350276392298
3987	59	BKT Controller(29)	AS 2_10_plus_4_10	1	JCommTable8.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AS JCommTable8.R0C0	1	Single-KC	59	JCommTable8.R0C0	5	1.9213857238654374e-09
3988	60	BKT Controller(29)	AS 2_10_plus_4_10	1	JCommTable4.R1C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AS JCommTable4.R1C0	1	Single-KC	60	JCommTable4.R1C0	5	1.1617770726972867e-19
3989	61	BKT Controller(29)	AS 2_10_plus_4_10	1	JCommTable6.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AS JCommTable6.R0C0	3	Single-KC	61	JCommTable6.R0C0	13	0.3139917894351296
3990	62	BKT Controller(29)	AS 2_10_plus_4_10	1	JCommTable4.R0C0	1/1/1970 3:19	1/1/1970 3:19		1/1/1970 3:19	incorrect	1	0	0	AS JCommTable4.R0C0	1	Single-KC	62	JCommTable4.R0C0	8	2.5035720056242203e-13
3991	63	BKT Controller(29)	AS 2_10_plus_4_10	1	JCommTable6.R1C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:19	hint	0	1	1	AS JCommTable6.R1C0	3	Single-KC	63	JCommTable6.R1C0	14	0.35772394977078514
3992	64	BKT Controller(29)	AS 2_10_plus_4_10	1	JCommTable6.R0C0	1/1/1970 3:19	1/1/1970 3:19	1/1/1970 3:20	1/1/1970 3:20	hint	0	1	1	AS JCommTable6.R0C0	4	Single-KC	64	JCommTable6.R0C0	14	0.4472204674975434
3993	65	BKT Controller(29)	AS 2_10_plus_4_10	1	done	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AS done	3	Single-KC	65	done	10	0.6577272669258832
3994	66	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable8.R0C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	1	1	0	AD JCommTable8.R0C0	4	Single-KC	66	JCommTable8.R0C0	6	0.5445267240826821
3995	67	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable4.R1C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AD JCommTable4.R1C0	4	Single-KC	67	JCommTable4.R1C0	6	0.5201458539165824
3996	68	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable4.R0C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	incorrect	2	1	1	AD JCommTable4.R0C0	7	Single-KC	68	JCommTable4.R0C0	9	0.607238882444269
3997	69	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable6.R1C0	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AD JCommTable6.R1C0	8	Single-KC	69	JCommTable6.R1C0	15	0.25503566986309917
3998	70	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable5.R1C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AD JCommTable5.R1C0	5	Single-KC	70	JCommTable5.R1C0	5	0.7157342167960102
3999	71	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable6.R1C0	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AD JCommTable6.R1C0	9	Single-KC	71	JCommTable6.R1C0	16	0.31008324477176297
4000	72	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable5.R0C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AD JCommTable5.R0C0	6	Single-KC	72	JCommTable5.R0C0	6	0.2852084870950604
4001	73	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable6.R0C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AD JCommTable6.R0C0	7	Single-KC	73	JCommTable6.R0C0	15	0.2260404756097584
4002	74	BKT Controller(29)	AD 1_9_plus_1_8	1	done	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AD done	4	Single-KC	74	done	11	0.7923824609866984
4003	75	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable6.R0C0	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AD JCommTable6.R0C0	8	Single-KC	75	JCommTable6.R0C0	16	0.2886619406557789
4004	76	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable5.R0C0	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AD JCommTable5.R0C0	7	Single-KC	76	JCommTable5.R0C0	7	0.3753558728444402
4005	77	BKT Controller(29)	AD 1_9_plus_1_8	1	JCommTable6.R1C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AD JCommTable6.R1C0	10	Single-KC	77	JCommTable6.R1C0	17	0.37109377074481503
4006	78	BKT Controller(29)	AD 1_9_plus_1_8	1	done	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	hint	0	1	1	AD done	5	Single-KC	78	done	12	0.8951981157989982
4007	79	BKT Controller(29)	AS 6_7_plus_7_7	1	JCommTable8.R0C0	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AS JCommTable8.R0C0	2	Single-KC	79	JCommTable8.R0C0	7	1.9213857238654374e-09
4008	80	BKT Controller(29)	AS 6_7_plus_7_7	1	JCommTable6.R0C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	1	1	0	AS JCommTable6.R0C0	5	Single-KC	80	JCommTable6.R0C0	17	0.5884854061912594
4009	81	BKT Controller(29)	AS 6_7_plus_7_7	1	JCommTable4.R0C0	1/1/1970 3:20	1/1/1970 3:20		1/1/1970 3:20	incorrect	1	0	0	AS JCommTable4.R0C0	2	Single-KC	81	JCommTable4.R0C0	10	2.5035720056242203e-13
4010	82	BKT Controller(29)	AS 6_7_plus_7_7	1	JCommTable6.R1C0	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	1/1/1970 3:20	correct	0	1	0	AS JCommTable6.R1C0	4	Single-KC	82	JCommTable6.R1C0	18	0.42737587309854763
