	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
1946	7	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable8.R0C0	1	Single-KC	7	JCommTable8.R0C0	1	0.6089822387390021
1947	8	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable4.R1C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable4.R1C0	1	Single-KC	8	JCommTable4.R1C0	1	0.22414706934999928
1948	9	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable4.R0C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable4.R0C0	1	Single-KC	9	JCommTable4.R0C0	1	0.14471489395317835
1949	10	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable5.R1C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable5.R1C0	1	Single-KC	10	JCommTable5.R1C0	1	0.10605690000965098
1950	11	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable5.R0C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable5.R0C0	1	Single-KC	11	JCommTable5.R0C0	1	0.08998062990240241
1951	12	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable6.R1C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable6.R1C0	2	Single-KC	12	JCommTable6.R1C0	3	0.2785325541378943
1952	13	BKT Controller(17)	AD 9_7_plus_5_2	1	JCommTable6.R0C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	1	1	1	AD JCommTable6.R0C0	2	Single-KC	13	JCommTable6.R0C0	3	0.317015097542288
1953	14	BKT Controller(17)	AD 9_7_plus_5_2	1	done	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	hint	0	1	1	AD done	2	Single-KC	14	done	3	0.27708439570682486
1954	15	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable5.R1C0	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  JCommTable5.R1C0	1	Single-KC	15	JCommTable5.R1C0	2	1.3240601040558192e-08
1955	16	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable6.R0C0	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  JCommTable6.R0C0	2	Single-KC	16	JCommTable6.R0C0	4	0.22773984696710745
1956	17	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable4.R0C0	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  JCommTable4.R0C0	1	Single-KC	17	JCommTable4.R0C0	2	4.507812452816525e-08
1957	18	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable5.R0C0	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  JCommTable5.R0C0	1	Single-KC	18	JCommTable5.R0C0	2	5.553791751281148e-08
1958	19	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable8.R0C0	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  JCommTable8.R0C0	1	Single-KC	19	JCommTable8.R0C0	2	2.7139439136365963e-09
1959	20	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable4.R1C0	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  JCommTable4.R1C0	1	Single-KC	20	JCommTable4.R1C0	2	8.587139268824034e-08
1960	21	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable6.R1C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	M  JCommTable6.R1C0	2	Single-KC	21	JCommTable6.R1C0	4	0.2929145577322729
1961	22	BKT Controller(17)	M 9_5_times_9_4	1	done	1/1/1970 1:37	1/1/1970 1:37		1/1/1970 1:37	incorrect	1	0	0	M  done	2	Single-KC	22	done	4	0.3977152090454408
1962	23	BKT Controller(17)	M 9_5_times_9_4	1	JCommTable6.R0C0	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:38	1/1/1970 1:38	incorrect	2	1	1	M  JCommTable6.R0C0	3	Single-KC	23	JCommTable6.R0C0	5	0.2734454238741613
1963	24	BKT Controller(17)	M 9_5_times_9_4	1	done	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	M  done	3	Single-KC	24	done	5	0.5686565290235677
1964	25	BKT Controller(17)	M 7_2_times_7_4	1	JCommTable6.R1C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	M  JCommTable6.R1C0	3	Single-KC	25	JCommTable6.R1C0	5	0.327917353560326
1965	26	BKT Controller(17)	M 7_2_times_7_4	1	JCommTable6.R0C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	M  JCommTable6.R0C0	4	Single-KC	26	JCommTable6.R0C0	6	0.3244697621867754
1966	27	BKT Controller(17)	M 7_2_times_7_4	1	done	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	M  done	4	Single-KC	27	done	6	0.7246684157050107
1967	28	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable6.R0C0	3	Single-KC	28	JCommTable6.R0C0	7	0.32697830505753117
1968	29	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable6.R1C0	3	Single-KC	29	JCommTable6.R1C0	6	0.28587809722063257
1969	30	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable4.R1C0	2	Single-KC	30	JCommTable4.R1C0	3	0.282933690044493
1970	31	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	AD JCommTable8.R0C0	2	Single-KC	31	JCommTable8.R0C0	3	0.615662046825106
1971	32	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable6.R1C0	4	Single-KC	32	JCommTable6.R1C0	7	0.2933385957660443
1972	33	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable8.R0C0	3	Single-KC	33	JCommTable8.R0C0	4	0.6222985171614894
1973	34	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable4.R0C0	2	Single-KC	34	JCommTable4.R0C0	3	0.1771962623068317
1974	35	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 1:38	1/1/1970 1:38		1/1/1970 1:38	incorrect	1	0	0	AD JCommTable6.R0C0	4	Single-KC	35	JCommTable6.R0C0	8	0.33710008906133543
1975	36	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	hint	1	1	1	AD JCommTable4.R1C0	3	Single-KC	36	JCommTable4.R1C0	4	0.3501793533926781
1976	37	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	hint	1	1	1	AD JCommTable4.R0C0	3	Single-KC	37	JCommTable4.R0C0	4	0.2151342894418944
1977	38	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	AD JCommTable5.R1C0	2	Single-KC	38	JCommTable5.R1C0	3	0.16578345408736103
1978	39	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	hint	0	1	1	AD JCommTable5.R0C0	2	Single-KC	39	JCommTable5.R0C0	3	0.10990846750645462
1979	40	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	hint	1	1	1	AD JCommTable6.R1C0	5	Single-KC	40	JCommTable6.R1C0	8	0.30091175008331544
1980	41	BKT Controller(17)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	incorrect	1	1	1	AD JCommTable6.R0C0	5	Single-KC	41	JCommTable6.R0C0	9	0.34737347852158507
1981	42	BKT Controller(17)	AD 6_8_plus_7_8	1	done	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	AD done	3	Single-KC	42	done	7	0.36849442811240063
1982	43	BKT Controller(17)	AS 6_4_plus_5_4	1	JCommTable5.R1C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AS JCommTable5.R1C0	1	Single-KC	43	JCommTable5.R1C0	4	2.2966373297139617e-09
1983	44	BKT Controller(17)	AS 6_4_plus_5_4	1	JCommTable4.R0C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AS JCommTable4.R0C0	1	Single-KC	44	JCommTable4.R0C0	5	2.2825405342691572e-08
1984	45	BKT Controller(17)	AS 6_4_plus_5_4	1	JCommTable8.R0C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AS JCommTable8.R0C0	1	Single-KC	45	JCommTable8.R0C0	5	7.417569159422545e-13
1985	46	BKT Controller(17)	AS 6_4_plus_5_4	1	JCommTable4.R0C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AS JCommTable4.R0C0	2	Single-KC	46	JCommTable4.R0C0	6	2.2825405342691572e-08
1986	47	BKT Controller(17)	AS 6_4_plus_5_4	1	JCommTable6.R1C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	hint	1	1	1	AS JCommTable6.R1C0	1	Single-KC	47	JCommTable6.R1C0	9	0.4495943541264188
1987	48	BKT Controller(17)	AS 6_4_plus_5_4	1	JCommTable6.R0C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	hint	1	1	1	AS JCommTable6.R0C0	1	Single-KC	48	JCommTable6.R0C0	10	0.4550796059886891
1988	49	BKT Controller(17)	AS 6_4_plus_5_4	1	done	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AS done	1	Single-KC	49	done	8	0.3233262065735279
1989	50	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AD JCommTable6.R0C0	6	Single-KC	50	JCommTable6.R0C0	11	0.3577909718400178
1990	51	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AD JCommTable6.R1C0	6	Single-KC	51	JCommTable6.R1C0	10	0.3085950402014566
1991	52	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AD JCommTable5.R1C0	3	Single-KC	52	JCommTable5.R1C0	5	0.2497483708392808
1992	53	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable8.R0C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD JCommTable8.R0C0	4	Single-KC	53	JCommTable8.R0C0	6	0.6288894688849798
1993	54	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable4.R1C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD JCommTable4.R1C0	4	Single-KC	54	JCommTable4.R1C0	5	0.4239580171870304
1994	55	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AD JCommTable5.R0C0	3	Single-KC	55	JCommTable5.R0C0	4	0.13360174803440136
1995	56	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable4.R0C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	hint	1	1	1	AD JCommTable4.R0C0	4	Single-KC	56	JCommTable4.R0C0	7	0.25864164176888904
1996	57	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD JCommTable5.R1C0	4	Single-KC	57	JCommTable5.R1C0	6	0.35798997164486396
1997	58	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AD JCommTable6.R0C0	7	Single-KC	58	JCommTable6.R0C0	12	0.36834455145684014
1998	59	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AD JCommTable6.R1C0	7	Single-KC	59	JCommTable6.R1C0	11	0.31638572546303545
1999	60	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD JCommTable5.R0C0	4	Single-KC	60	JCommTable5.R0C0	5	0.16147605547628852
2000	61	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD JCommTable6.R1C0	8	Single-KC	61	JCommTable6.R1C0	12	0.324280844937802
2001	62	BKT Controller(17)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD JCommTable6.R0C0	8	Single-KC	62	JCommTable6.R0C0	13	0.3790257021349131
2002	63	BKT Controller(17)	AD 5_4_plus_6_6	1	done	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AD done	4	Single-KC	63	done	9	0.4704365237499545
2003	64	BKT Controller(17)	AS 9_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	AS JCommTable6.R0C0	2	Single-KC	64	JCommTable6.R0C0	14	0.4710199803748514
2004	65	BKT Controller(17)	AS 9_4_plus_3_4	1	done	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	AS done	2	Single-KC	65	done	10	0.5259918040091074
2005	66	BKT Controller(17)	AS 9_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	correct	0	1	0	AS JCommTable6.R1C0	2	Single-KC	66	JCommTable6.R1C0	13	0.45712025802651307
2006	67	BKT Controller(17)	AS 9_4_plus_3_4	1	done	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	correct	0	1	0	AS done	3	Single-KC	67	done	11	0.7204408888019813
2007	1	BKT Controller(18)	M 6_3_times_8_8	1	JCommTable6.R0C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	1	1	1	M  JCommTable6.R0C0	1	Single-KC	1	JCommTable6.R0C0	1	0.19041650268293128
2008	2	BKT Controller(18)	M 6_3_times_8_8	1	JCommTable6.R1C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	1	1	1	M  JCommTable6.R1C0	1	Single-KC	2	JCommTable6.R1C0	1	0.26362652198190323
2009	3	BKT Controller(18)	M 6_3_times_8_8	1	done	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	M  done	1	Single-KC	3	done	1	0.25187390144248145
2010	4	BKT Controller(18)	AS 6_2_plus_6_2	1	done	1/1/1970 1:40	1/1/1970 1:40		1/1/1970 1:40	incorrect	1	0	0	AS done	1	Single-KC	4	done	2	0.32721459705793887
2011	5	BKT Controller(18)	AS 6_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 1:40	1/1/1970 1:40		1/1/1970 1:40	incorrect	1	0	0	AS JCommTable6.R1C0	1	Single-KC	5	JCommTable6.R1C0	2	0.4539824875636535
2012	6	BKT Controller(18)	AS 6_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	correct	0	1	0	AS JCommTable6.R0C0	1	Single-KC	6	JCommTable6.R0C0	2	0.45947658396857544
2013	7	BKT Controller(18)	AS 6_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	1	1	1	AS JCommTable6.R1C0	2	Single-KC	7	JCommTable6.R1C0	3	0.46152025366145083
2014	8	BKT Controller(18)	AS 6_2_plus_6_2	1	done	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	AS done	2	Single-KC	8	done	3	0.5304070303087048
2015	9	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable6.R0C0	1/1/1970 1:40	1/1/1970 1:40		1/1/1970 1:40	incorrect	1	0	0	AD JCommTable6.R0C0	1	Single-KC	9	JCommTable6.R0C0	3	0.3110005930219871
2016	10	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable6.R1C0	1/1/1970 1:40	1/1/1970 1:40		1/1/1970 1:40	incorrect	1	0	0	AD JCommTable6.R1C0	1	Single-KC	10	JCommTable6.R1C0	4	0.27482089802434007
2017	11	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable8.R0C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	1	1	1	AD JCommTable8.R0C0	1	Single-KC	11	JCommTable8.R0C0	1	0.6131929111572766
2018	12	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable4.R1C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	1	1	1	AD JCommTable4.R1C0	1	Single-KC	12	JCommTable4.R1C0	1	0.2272432640925024
2019	13	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable4.R0C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	1	1	1	AD JCommTable4.R0C0	1	Single-KC	13	JCommTable4.R0C0	1	0.14692165116656794
2020	14	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable5.R1C0	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:41	hint	1	1	1	AD JCommTable5.R1C0	1	Single-KC	14	JCommTable5.R1C0	1	0.10774842592568465
2021	15	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable5.R0C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	hint	1	1	1	AD JCommTable5.R0C0	1	Single-KC	15	JCommTable5.R0C0	1	0.09144197941880286
2022	16	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable6.R1C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	hint	1	1	1	AD JCommTable6.R1C0	2	Single-KC	16	JCommTable6.R1C0	5	0.2821068309777242
2023	17	BKT Controller(18)	AD 2_10_plus_7_5	1	JCommTable6.R0C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	hint	1	1	1	AD JCommTable6.R0C0	2	Single-KC	17	JCommTable6.R0C0	4	0.32086357876419574
2024	18	BKT Controller(18)	AD 2_10_plus_7_5	1	done	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	AD done	1	Single-KC	18	done	4	0.20398977773051843
2025	19	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable5.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	M  JCommTable5.R0C0	1	Single-KC	19	JCommTable5.R0C0	2	5.653067225679533e-08
2026	20	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable5.R1C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	M  JCommTable5.R1C0	1	Single-KC	20	JCommTable5.R1C0	2	1.3477280243718845e-08
2027	21	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable4.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	M  JCommTable4.R0C0	1	Single-KC	21	JCommTable4.R0C0	2	4.5883907756198e-08
2028	22	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable6.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	M  JCommTable6.R0C0	2	Single-KC	22	JCommTable6.R0C0	5	0.23087090178457675
2029	23	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable4.R1C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	M  JCommTable4.R1C0	1	Single-KC	23	JCommTable4.R1C0	2	8.740636615590694e-08
2030	24	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable8.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	M  JCommTable8.R0C0	1	Single-KC	24	JCommTable8.R0C0	2	2.762456370723486e-09
2031	25	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable6.R1C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	M  JCommTable6.R1C0	2	Single-KC	25	JCommTable6.R1C0	6	0.2965975198874523
2032	26	BKT Controller(18)	M 1_5_times_9_9	1	JCommTable6.R0C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	hint	0	1	1	M  JCommTable6.R0C0	3	Single-KC	26	JCommTable6.R0C0	6	0.2769794819842588
2033	27	BKT Controller(18)	M 1_5_times_9_9	1	done	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	M  done	2	Single-KC	27	done	5	0.4019667846796881
2034	28	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable6.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	AD JCommTable6.R0C0	3	Single-KC	28	JCommTable6.R0C0	7	0.3308891394149748
2035	29	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable5.R1C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	AD JCommTable5.R1C0	2	Single-KC	29	JCommTable5.R1C0	3	0.16824828591310909
2036	30	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable5.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	AD JCommTable5.R0C0	2	Single-KC	30	JCommTable5.R0C0	3	0.11165375039243587
2037	31	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable8.R0C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	1	1	0	AD JCommTable8.R0C0	2	Single-KC	31	JCommTable8.R0C0	3	0.6198456906552633
2038	32	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable4.R0C0	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	AD JCommTable4.R0C0	2	Single-KC	32	JCommTable4.R0C0	3	0.179794206358304
2039	33	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable4.R1C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	1	1	0	AD JCommTable4.R1C0	2	Single-KC	33	JCommTable4.R1C0	3	0.28654201358787745
2040	34	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable4.R0C0	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:42	1/1/1970 1:42	incorrect	2	1	1	AD JCommTable4.R0C0	3	Single-KC	34	JCommTable4.R0C0	4	0.21814099212424573
2041	35	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable5.R1C0	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	1	1	0	AD JCommTable5.R1C0	3	Single-KC	35	JCommTable5.R1C0	4	0.25308284611875337
2042	36	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable5.R0C0	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	AD JCommTable5.R0C0	3	Single-KC	36	JCommTable5.R0C0	4	0.1356659214544809
2043	37	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable6.R1C0	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	hint	0	1	1	AD JCommTable6.R1C0	3	Single-KC	37	JCommTable6.R1C0	7	0.28950881075329277
2044	38	BKT Controller(18)	AD 7_7_plus_6_3	1	JCommTable6.R0C0	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	hint	1	1	1	AD JCommTable6.R0C0	4	Single-KC	38	JCommTable6.R0C0	8	0.34107063417147154
2045	39	BKT Controller(18)	AD 7_7_plus_6_3	1	done	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	AD done	2	Single-KC	39	done	6	0.28064731791685904
2046	40	BKT Controller(18)	M 6_1_times_1_2	1	JCommTable6.R1C0	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	M  JCommTable6.R1C0	3	Single-KC	40	JCommTable6.R1C0	8	0.3318338817275563
2047	41	BKT Controller(18)	M 6_1_times_1_2	1	JCommTable6.R0C0	1/1/1970 1:42	1/1/1970 1:42		1/1/1970 1:42	incorrect	1	0	0	M  JCommTable6.R0C0	4	Single-KC	41	JCommTable6.R0C0	9	0.3283652316570897
