	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
623	0	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable8.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.5552428362817494
624	1	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable4.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:38	1/1/1970 0:38	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.06435525933781246
625	2	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable4.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.056409166556257204
626	3	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable5.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.06009011627816365
627	4	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable5.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.07375640740219408
628	5	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.15661581941169295
629	6	BKT Controller_random(6)	AD 10_3_plus_10_1	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.11970017861346613
630	7	BKT Controller_random(6)	AD 10_3_plus_10_1	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.023331634794675357
631	8	BKT Controller_random(6)	AD 5_6_plus_1_4	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.07722411584358588
632	9	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable5.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:39	1/1/1970 0:39	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	10	0.12180702451565244
633	10	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable4.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	2	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	11	0.19911809860180008
634	11	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:39	1/1/1970 0:39	incorrect	2	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	12	0.19180896327538646
635	12	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable4.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	13	0.12586542252791735
636	13	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable5.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:39	1/1/1970 0:39	incorrect	2	1	1	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	14	0.16241572743735275
637	14	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:39	1/1/1970 0:39	incorrect	3	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	15	0.16158057934265868
638	15	BKT Controller_random(6)	AD 5_6_plus_1_4	1	JCommTable8.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	16	0.6427256041324427
639	16	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable8.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.7216278043301352
640	17	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable5.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	3	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	18	0.3703334441629223
641	18	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable5.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	2	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	19	0.19458520501209384
642	19	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable4.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	20	0.47332196375768887
643	20	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable4.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	1	1	0	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	21	0.25750419624064114
644	21	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable6.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:40	1/1/1970 0:40	incorrect	4	1	1	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	22	0.21454282287526916
645	22	BKT Controller_random(6)	AD 7_10_plus_10_2	1	JCommTable6.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:40	1/1/1970 0:40	incorrect	4	1	1	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	23	0.23272811222192233
646	23	BKT Controller_random(6)	AD 7_10_plus_10_2	1	done	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:40	1/1/1970 0:40	incorrect	2	1	0	AD done	3	done	3	Single-KC	24	0.22670478668914643
647	24	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable8.R0C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.7888299616096626
648	25	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	1	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.7646218847551318
649	26	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	27	0.4551356583385165
650	27	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	4	1	1	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	28	0.29618188437238324
651	28	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	2	1	1	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	29	0.27908624703641105
652	29	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	30	0.2793592559778644
653	30	BKT Controller_random(6)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	31	0.6407888021783106
654	31	BKT Controller_random(6)	AD 5_10_plus_2_5	1	done	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.5066621515862404
655	32	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable8.R0C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.8433309394759032
656	33	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable4.R0C0	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:41	1/1/1970 0:41	incorrect	2	1	1	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	34	0.6679878796771826
657	34	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable4.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	35	0.9215206769623693
658	35	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable5.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	36	0.8440090762232735
659	36	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable6.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	37	0.3312994040982824
660	37	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable5.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	2	1	1	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	38	0.42296703059105806
661	38	BKT Controller_random(6)	AD 9_2_plus_1_4	1	JCommTable6.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	1	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	39	0.3542886249593194
662	39	BKT Controller_random(6)	AD 9_2_plus_1_4	1	done	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD done	5	done	5	Single-KC	40	0.7825029792149771
663	40	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable8.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41	0.8858020772414417
664	41	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable4.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	42	0.9769820027228402
665	42	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable5.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	43	0.9425644818060847
666	43	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable4.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	44	0.8289407130241977
667	44	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable5.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	1	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	45	0.5607818815354184
668	45	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable6.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	1	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	46	0.3877011451285854
669	46	BKT Controller_random(6)	AD 7_1_plus_1_5	1	JCommTable6.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	47	0.4374585712886067
670	47	BKT Controller_random(6)	AD 7_1_plus_1_5	1	done	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD done	6	done	6	Single-KC	48	0.926489534771943
671	48	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	7	Single-KC	49	0.9178809058955157
672	49	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	50	0.9935242474009119
673	50	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	51	0.9210848046038125
674	51	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	52	0.9803053571533031
675	52	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	53	0.6898197900483437
676	53	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	7	Single-KC	54	0.44728229349600696
677	54	BKT Controller_random(6)	AD 3_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	7	Single-KC	55	0.5242996317902893
678	55	BKT Controller_random(6)	AD 3_4_plus_2_6	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AD done	7	done	7	Single-KC	56	0.9778525681324334
679	56	BKT Controller_random(6)	M 5_4_times_4_3	1	JCommTable8.R0C0	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	57	3.110555976252057e-10
680	57	BKT Controller_random(6)	M 5_4_times_4_3	1	JCommTable4.R1C0	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	1	0	0	M  JCommTable4.R1C0	1	JCommTable4.R1C0	8	Single-KC	58	1.3852962859524942e-09
681	58	BKT Controller_random(6)	M 5_4_times_4_3	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	hint	1	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	59	0.11329529168432184
682	59	BKT Controller_random(6)	M 5_4_times_4_3	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	1	1	0	M  done	1	done	8	Single-KC	60	0.3686002255483875
683	60	BKT Controller_random(6)	M 5_4_times_4_3	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	hint	1	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	61	0.11034049055085515
684	61	BKT Controller_random(6)	M 8_9_times_1_9	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	2	1	1	M  JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	62	0.23729609639016314
685	62	BKT Controller_random(6)	M 8_9_times_1_9	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	2	1	1	M  JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	63	0.22635515764245512
686	63	BKT Controller_random(6)	M 8_9_times_1_9	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  done	2	done	9	Single-KC	64	0.8208750023824158
687	64	BKT Controller_random(6)	M 8_4_times_1_5	1	JCommTable6.R1C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	10	Single-KC	65	0.408360427320635
688	65	BKT Controller_random(6)	M 8_4_times_1_5	1	JCommTable6.R0C0	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	10	Single-KC	66	0.4310403180276271
689	66	BKT Controller_random(6)	M 8_4_times_1_5	1	done	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  done	3	done	10	Single-KC	67	0.9729540743736977
690	67	BKT Controller_random(6)	AS 10_2_plus_4_2	1	JCommTable8.R0C0	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	9	Single-KC	68	2.8284946858754155e-22
691	68	BKT Controller_random(6)	AS 10_2_plus_4_2	1	JCommTable4.R1C0	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	9	Single-KC	69	1.8833780405329745e-09
692	69	BKT Controller_random(6)	AS 10_2_plus_4_2	1	JCommTable6.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	6	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	11	Single-KC	70	0.15858854833490088
693	70	BKT Controller_random(6)	AS 10_2_plus_4_2	1	JCommTable6.R1C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	2	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	11	Single-KC	71	0.22052171327922968
694	71	BKT Controller_random(6)	AS 10_2_plus_4_2	1	done	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AS done	1	done	11	Single-KC	72	0.7880211615207027
695	72	BKT Controller_random(6)	AS 2_8_plus_8_8	1	JCommTable8.R0C0	1/1/1970 0:43	1/1/1970 0:43		1/1/1970 0:43	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	10	Single-KC	73	2.8284946858754155e-22
696	73	BKT Controller_random(6)	AS 2_8_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	1	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	12	Single-KC	74	0.3055737344627209
697	74	BKT Controller_random(6)	AS 2_8_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	12	Single-KC	75	0.2968938131943675
698	75	BKT Controller_random(6)	AS 2_8_plus_8_8	1	done	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AS done	2	done	12	Single-KC	76	0.9217289876857556
699	76	BKT Controller_random(6)	AS 5_9_plus_10_9	1	JCommTable6.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	1	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	13	Single-KC	77	0.4861287876467176
700	77	BKT Controller_random(6)	AS 5_9_plus_10_9	1	JCommTable6.R1C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	13	Single-KC	78	0.40632924721130803
701	78	BKT Controller_random(6)	AS 5_9_plus_10_9	1	done	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AS done	3	done	13	Single-KC	79	0.9738932893912092
702	79	BKT Controller_random(6)	M 3_7_times_3_5	1	JCommTable6.R1C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	1	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	14	Single-KC	80	0.6195203318295189
703	80	BKT Controller_random(6)	M 3_7_times_3_5	1	JCommTable6.R0C0	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	3	1	1	M  JCommTable6.R0C0	4	JCommTable6.R0C0	14	Single-KC	81	0.6484756082511951
704	81	BKT Controller_random(6)	M 3_7_times_3_5	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	4	done	14	Single-KC	82	0.9964713817164881
705	82	BKT Controller_random(6)	M 5_3_times_8_10	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	1	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	15	Single-KC	83	0.7934377049926641
706	83	BKT Controller_random(6)	M 5_3_times_8_10	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	15	Single-KC	84	0.8179170420216183
707	84	BKT Controller_random(6)	M 5_3_times_8_10	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	5	done	15	Single-KC	85	0.999549106135157
708	85	BKT Controller_random(6)	M 3_9_times_10_3	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	1	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	16	Single-KC	86	0.9162345493257358
709	86	BKT Controller_random(6)	M 3_9_times_10_3	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	incorrect	1	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	16	Single-KC	87	0.9006111099198413
710	87	BKT Controller_random(6)	M 3_9_times_10_3	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	6	done	16	Single-KC	88	0.9999425386829117
711	88	BKT Controller_random(6)	M 8_2_times_1_7	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R0C0	7	JCommTable6.R0C0	17	Single-KC	89	0.9638132660410279
712	89	BKT Controller_random(6)	M 8_2_times_1_7	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R1C0	7	JCommTable6.R1C0	17	Single-KC	90	0.9553103111374137
713	90	BKT Controller_random(6)	M 8_2_times_1_7	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	7	done	17	Single-KC	91	0.9999926797199792
714	91	BKT Controller_random(6)	AS 8_9_plus_6_9	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	incorrect	1	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	18	Single-KC	92	0.6794260041112817
715	92	BKT Controller_random(6)	AS 8_9_plus_6_9	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	18	Single-KC	93	0.5156380718949238
716	93	BKT Controller_random(6)	AS 8_9_plus_6_9	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AS done	4	done	18	Single-KC	94	0.9916087969640194
717	94	BKT Controller_random(6)	AD 8_10_plus_5_10	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	19	Single-KC	95	0.5084168921326749
718	95	BKT Controller_random(6)	AD 8_10_plus_5_10	1	JCommTable6.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:45	1/1/1970 0:45	incorrect	3	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	19	Single-KC	96	0.609695653828126
719	96	BKT Controller_random(6)	AD 8_10_plus_5_10	1	JCommTable8.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	0	1	1	AD JCommTable8.R0C0	8	JCommTable8.R0C0	11	Single-KC	97	0.9415432846687534
720	97	BKT Controller_random(6)	AD 8_10_plus_5_10	1	JCommTable4.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	10	Single-KC	98	0.9982000511134582
721	98	BKT Controller_random(6)	AD 8_10_plus_5_10	1	JCommTable4.R0C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8	Single-KC	99	0.9656506222132946
722	99	BKT Controller_random(6)	AD 8_10_plus_5_10	1	JCommTable5.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	100	0.9934198344438504
