	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
1834	121	BKT Controller(15)	M 4_10_times_3_10	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R1C0	23	Single-KC	121	M  JCommTable6.R1C0	9	0.6648278402886846
1835	122	BKT Controller(15)	M 4_10_times_3_10	1	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	20	Single-KC	122	M  done	9	0.9983721363590577
1836	123	BKT Controller(15)	M 3_3_times_4_6	1	JCommTable4.R1C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable4.R1C0	14	Single-KC	123	M  JCommTable4.R1C0	4	1.544886931997445e-21
1837	124	BKT Controller(15)	M 3_3_times_4_6	1	JCommTable6.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R0C0	23	Single-KC	124	M  JCommTable6.R0C0	9	0.5312510160832248
1838	125	BKT Controller(15)	M 3_3_times_4_6	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R1C0	24	Single-KC	125	M  JCommTable6.R1C0	10	0.7059809630541373
1839	126	BKT Controller(15)	M 3_3_times_4_6	1	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	21	Single-KC	126	M  done	10	0.9993955858100066
1840	127	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable8.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable8.R0C0	10	Single-KC	127	AD JCommTable8.R0C0	8	0.7184093782246017
1841	128	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable4.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable4.R1C0	15	Single-KC	128	AD JCommTable4.R1C0	10	0.5726999574723277
1842	129	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable6.R0C0	24	Single-KC	129	AD JCommTable6.R0C0	12	0.3322131450292131
1843	130	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable6.R1C0	25	Single-KC	130	AD JCommTable6.R1C0	13	0.2878638581301934
1844	131	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable4.R0C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable4.R0C0	16	Single-KC	131	AD JCommTable4.R0C0	12	0.5793749655261308
1845	132	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R0C0	25	Single-KC	132	AD JCommTable6.R0C0	13	0.34516414375030796
1846	133	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable4.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable4.R0C0	17	Single-KC	133	AD JCommTable4.R0C0	13	0.6127180555585404
1847	134	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R1C0	26	Single-KC	134	AD JCommTable6.R1C0	14	0.29779366438820076
1848	135	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable5.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable5.R1C0	10	Single-KC	135	AD JCommTable5.R1C0	8	0.4748768310731577
1849	136	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable5.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable5.R0C0	12	Single-KC	136	AD JCommTable5.R0C0	11	0.42851912959919597
1850	137	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	incorrect	1	1	0	JCommTable6.R0C0	26	Single-KC	137	AD JCommTable6.R0C0	14	0.358349093604465
1851	138	BKT Controller(15)	AD 3_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable6.R1C0	27	Single-KC	138	AD JCommTable6.R1C0	15	0.3079178934924316
1852	139	BKT Controller(15)	AD 3_7_plus_6_7	1	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	done	22	Single-KC	139	AD done	9	0.9420063986652709
1853	140	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable8.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable8.R0C0	11	Single-KC	140	AD JCommTable8.R0C0	9	0.7315627246006955
1854	141	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable4.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable4.R1C0	16	Single-KC	141	AD JCommTable4.R1C0	11	0.6052104917851024
1855	142	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R0C0	27	Single-KC	142	AD JCommTable6.R0C0	15	0.3717517714633445
1856	143	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable4.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	incorrect	1	1	1	JCommTable4.R0C0	18	Single-KC	143	AD JCommTable4.R0C0	14	0.6450373728108466
1857	144	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable5.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable5.R1C0	11	Single-KC	144	AD JCommTable5.R1C0	9	0.4973462142105959
1858	145	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable5.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable5.R0C0	13	Single-KC	145	AD JCommTable5.R0C0	12	0.45403175590809364
1859	146	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable6.R0C0	28	Single-KC	146	AD JCommTable6.R0C0	16	0.3853546752229037
1860	147	BKT Controller(15)	AD 6_3_plus_5_7	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable6.R1C0	28	Single-KC	147	AD JCommTable6.R1C0	16	0.31823033481453405
1861	148	BKT Controller(15)	AD 6_3_plus_5_7	1	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	done	23	Single-KC	148	AD done	10	0.9648410728910821
1862	149	BKT Controller(15)	AS 1_8_plus_3_8	1	JCommTable8.R0C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable8.R0C0	12	Single-KC	149	AS JCommTable8.R0C0	2	3.349260781346784e-62
1863	150	BKT Controller(15)	AS 1_8_plus_3_8	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable6.R1C0	29	Single-KC	150	AS JCommTable6.R1C0	3	0.3670877895416343
1864	151	BKT Controller(15)	AS 1_8_plus_3_8	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	incorrect	1	1	1	JCommTable6.R0C0	29	Single-KC	151	AS JCommTable6.R0C0	4	0.4577614262083748
1865	152	BKT Controller(15)	AS 1_8_plus_3_8	1	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	done	24	Single-KC	152	AS done	4	0.7731889481913689
1866	153	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable6.R1C0	30	Single-KC	153	AD JCommTable6.R1C0	17	0.3287241042579828
1867	154	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable8.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable8.R0C0	13	Single-KC	154	AD JCommTable8.R0C0	10	0.744320331187675
1868	155	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable6.R0C0	30	Single-KC	155	AD JCommTable6.R0C0	17	0.3991390976643919
1869	156	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable4.R0C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable4.R0C0	19	Single-KC	156	AD JCommTable4.R0C0	15	0.6760854170204804
1870	157	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable4.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable4.R1C0	17	Single-KC	157	AD JCommTable4.R1C0	12	0.6368161159182489
1871	158	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable4.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	incorrect	1	1	0	JCommTable4.R0C0	20	Single-KC	158	AD JCommTable4.R0C0	16	0.7056569738030346
1872	159	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable6.R0C0	31	Single-KC	159	AD JCommTable6.R0C0	18	0.4130852150793702
1873	160	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable5.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable5.R1C0	12	Single-KC	160	AD JCommTable5.R1C0	10	0.5198263213679618
1874	161	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable5.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable5.R0C0	14	Single-KC	161	AD JCommTable5.R0C0	13	0.4797880923322486
1875	162	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R1C0	31	Single-KC	162	AD JCommTable6.R1C0	18	0.3393916496457772
1876	163	BKT Controller(15)	AD 1_1_plus_7_4	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R0C0	32	Single-KC	163	AD JCommTable6.R0C0	19	0.42717219000639506
1877	164	BKT Controller(15)	AD 1_1_plus_7_4	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	done	25	Single-KC	164	AD done	11	0.9788862362348824
1878	165	BKT Controller(15)	M 6_4_times_10_3	1	JCommTable4.R1C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable4.R1C0	18	Single-KC	165	M  JCommTable4.R1C0	5	1.544886931997445e-21
1879	166	BKT Controller(15)	M 6_4_times_10_3	1	JCommTable4.R0C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable4.R0C0	21	Single-KC	166	M  JCommTable4.R0C0	4	1.1437949443696037e-13
1880	167	BKT Controller(15)	M 6_4_times_10_3	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable6.R0C0	33	Single-KC	167	M  JCommTable6.R0C0	10	0.5668160263964607
1881	168	BKT Controller(15)	M 6_4_times_10_3	1	JCommTable5.R1C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable5.R1C0	13	Single-KC	168	M  JCommTable5.R1C0	3	2.828714913473773e-16
1882	169	BKT Controller(15)	M 6_4_times_10_3	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R1C0	32	Single-KC	169	M  JCommTable6.R1C0	11	0.744026685077321
1883	170	BKT Controller(15)	M 6_4_times_10_3	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	done	26	Single-KC	170	M  done	11	0.9997757298526952
1884	171	BKT Controller(15)	M 10_3_times_4_6	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R0C0	34	Single-KC	171	M  JCommTable6.R0C0	11	0.6017057066725676
1885	172	BKT Controller(15)	M 10_3_times_4_6	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R1C0	33	Single-KC	172	M  JCommTable6.R1C0	12	0.778692595075342
1886	173	BKT Controller(15)	M 10_3_times_4_6	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	done	27	Single-KC	173	M  done	12	0.9999168036259445
1887	174	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable8.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable8.R0C0	14	Single-KC	174	AD JCommTable8.R0C0	11	0.7566732930948963
1888	175	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable4.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable4.R1C0	19	Single-KC	175	AD JCommTable4.R1C0	13	0.6672825084017909
1889	176	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable4.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable4.R0C0	22	Single-KC	176	AD JCommTable4.R0C0	17	0.7335926221506875
1890	177	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable5.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable5.R1C0	14	Single-KC	177	AD JCommTable5.R1C0	11	0.5422264332962369
1891	178	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable5.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable5.R0C0	15	Single-KC	178	AD JCommTable5.R0C0	14	0.5056523212353115
1892	179	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	incorrect	1	1	0	JCommTable6.R0C0	35	Single-KC	179	AD JCommTable6.R0C0	20	0.4413782871324077
1893	180	BKT Controller(15)	AD 5_5_plus_1_6	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	incorrect	1	1	1	JCommTable6.R1C0	34	Single-KC	180	AD JCommTable6.R1C0	19	0.35022476082322485
1894	181	BKT Controller(15)	AD 5_5_plus_1_6	1	done	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	done	28	Single-KC	181	AD done	12	0.9873939936361078
1895	182	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable8.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable8.R0C0	15	Single-KC	182	AD JCommTable8.R0C0	12	0.7686149644704356
1896	183	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable4.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable4.R1C0	20	Single-KC	183	AD JCommTable4.R1C0	14	0.6964115587953861
1897	184	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable4.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable4.R0C0	23	Single-KC	184	AD JCommTable4.R0C0	18	0.7597795091570785
1898	185	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable6.R1C0	35	Single-KC	185	AD JCommTable6.R1C0	20	0.36121458460985095
1899	186	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable6.R0C0	36	Single-KC	186	AD JCommTable6.R0C0	21	0.45568100112673704
1900	187	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable5.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	hint	0	1	1	JCommTable5.R1C0	15	Single-KC	187	AD JCommTable5.R1C0	12	0.5644571169044562
1901	188	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable5.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable5.R0C0	16	Single-KC	188	AD JCommTable5.R0C0	15	0.5314863322784856
1902	189	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable6.R0C0	37	Single-KC	189	AD JCommTable6.R0C0	22	0.4700571949090811
1903	190	BKT Controller(15)	AD 8_10_plus_7_3	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable6.R1C0	36	Single-KC	190	AD JCommTable6.R1C0	21	0.3723516446801652
1904	191	BKT Controller(15)	AD 8_10_plus_7_3	1	done	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	done	29	Single-KC	191	AD done	13	0.9924998303473355
1905	192	BKT Controller(15)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable6.R0C0	38	Single-KC	192	AS JCommTable6.R0C0	5	0.4824993553956477
1906	193	BKT Controller(15)	AS 8_9_plus_8_9	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	hint	0	1	1	JCommTable6.R1C0	37	Single-KC	193	AS JCommTable6.R1C0	4	0.38750525504231437
1907	194	BKT Controller(15)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	hint	0	1	1	JCommTable6.R0C0	39	Single-KC	194	AS JCommTable6.R0C0	6	0.5073233664556523
1908	195	BKT Controller(15)	AS 8_9_plus_8_9	1	done	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	done	30	Single-KC	195	AS done	5	0.8418998379544229
1909	196	BKT Controller(15)	M 1_8_times_2_2	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable6.R1C0	38	Single-KC	196	M  JCommTable6.R1C0	13	0.8098635170780345
1910	197	BKT Controller(15)	M 1_8_times_2_2	1	JCommTable8.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable8.R0C0	16	Single-KC	197	M  JCommTable8.R0C0	2	3.3436368792124242e-25
1911	198	BKT Controller(15)	M 1_8_times_2_2	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable6.R0C0	40	Single-KC	198	M  JCommTable6.R0C0	12	0.6355919108875954
1912	199	BKT Controller(15)	M 1_8_times_2_2	1	done	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	done	31	Single-KC	199	M  done	13	0.9999691397966803
1913	200	BKT Controller(15)	M 5_6_times_7_10	1	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R1C0	39	Single-KC	200	M  JCommTable6.R1C0	14	0.8375599095768567
1914	201	BKT Controller(15)	M 5_6_times_7_10	1	JCommTable4.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable4.R1C0	21	Single-KC	201	M  JCommTable4.R1C0	6	1.544886931997445e-21
1915	202	BKT Controller(15)	M 5_6_times_7_10	1	JCommTable6.R0C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	hint	0	1	1	JCommTable6.R0C0	41	Single-KC	202	M  JCommTable6.R0C0	13	0.6681849751682637
1916	203	BKT Controller(15)	M 5_6_times_7_10	1	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable6.R1C0	40	Single-KC	203	M  JCommTable6.R1C0	15	0.8619097940975057
1917	204	BKT Controller(15)	M 5_6_times_7_10	1	done	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	done	32	Single-KC	204	M  done	14	0.9999885533377643
1918	205	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R1C0	41	Single-KC	205	AD JCommTable6.R1C0	22	0.38362586639418483
1919	206	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable8.R0C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable8.R0C0	17	Single-KC	206	AD JCommTable8.R0C0	13	0.7801408631104567
1920	207	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R1C0	42	Single-KC	207	AD JCommTable6.R1C0	23	0.395026606536202
1921	208	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable4.R1C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable4.R1C0	22	Single-KC	208	AD JCommTable4.R1C0	15	0.7240450359090327
1922	209	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R1C0	43	Single-KC	209	AD JCommTable6.R1C0	24	0.4065426878553518
1923	210	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable4.R0C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable4.R0C0	24	Single-KC	210	AD JCommTable4.R0C0	19	0.7841497086958273
1924	211	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable6.R0C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R0C0	42	Single-KC	211	AD JCommTable6.R0C0	23	0.4844832466137641
1925	212	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable5.R1C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable5.R1C0	16	Single-KC	212	AD JCommTable5.R1C0	13	0.5864316405308704
1926	213	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable5.R0C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable5.R0C0	17	Single-KC	213	AD JCommTable5.R0C0	16	0.5571526586910812
1927	214	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable6.R1C0	44	Single-KC	214	AD JCommTable6.R1C0	25	0.4181624382353125
1928	215	BKT Controller(15)	AD 7_9_plus_4_3	2	JCommTable6.R0C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable6.R0C0	43	Single-KC	215	AD JCommTable6.R0C0	24	0.498935203309223
1929	216	BKT Controller(15)	AD 7_9_plus_4_3	2	done	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	done	33	Single-KC	216	AD done	14	0.9955469660709906
1930	217	BKT Controller(15)	M 7_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R1C0	45	Single-KC	217	M  JCommTable6.R1C0	16	0.8831189782345922
1931	218	BKT Controller(15)	M 7_3_times_3_2	1	JCommTable6.R0C0	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	1/1/1970 1:26	correct	0	1	0	JCommTable6.R0C0	44	Single-KC	218	M  JCommTable6.R0C0	14	0.6992423130223976
1932	219	BKT Controller(15)	M 7_3_times_3_2	1	JCommTable5.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable5.R1C0	17	Single-KC	219	M  JCommTable5.R1C0	4	2.828714913473773e-16
1933	220	BKT Controller(15)	M 7_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable6.R1C0	46	Single-KC	220	M  JCommTable6.R1C0	17	0.9014431437961329
1934	221	BKT Controller(15)	M 7_3_times_3_2	1	JCommTable4.R0C0	1/1/1970 1:26	1/1/1970 1:26		1/1/1970 1:26	incorrect	1	0	0	JCommTable4.R0C0	25	Single-KC	221	M  JCommTable4.R0C0	5	1.1437949443696037e-13
