	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
1826	64	BKT Controller(15)	M 4_9_times_3_4	1	JCommTable6.R1C0	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	correct	0	1	0	JCommTable6.R1C0	16	M  JCommTable6.R1C0	13	Single-KC	64	0.9196984935041184
1827	65	BKT Controller(15)	M 4_9_times_3_4	1	done	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	correct	0	1	0	done	18	M  done	15	Single-KC	65	0.9996902161820316
1828	66	BKT Controller(15)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	correct	0	1	0	JCommTable6.R0C0	19	M  JCommTable6.R0C0	15	Single-KC	66	0.9122441927650864
1829	67	BKT Controller(15)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	correct	0	1	0	JCommTable6.R1C0	17	M  JCommTable6.R1C0	14	Single-KC	67	0.9342243871922296
1830	68	BKT Controller(15)	M 2_3_times_1_2	1	done	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	correct	0	1	0	done	19	M  done	16	Single-KC	68	0.9998392641162923
1831	69	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:20	1/1/1970 1:20		1/1/1970 1:20	incorrect	1	0	0	JCommTable6.R0C0	20	AD JCommTable6.R0C0	2	Single-KC	69	0.19836984947861697
1832	70	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable8.R0C0	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	1/1/1970 1:20	hint	0	1	1	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	70	0.4593635947308023
1833	71	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:20	1/1/1970 1:20		1/1/1970 1:20	incorrect	1	0	0	JCommTable6.R0C0	21	AD JCommTable6.R0C0	3	Single-KC	71	0.21969879186653546
1834	72	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable4.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	2	Single-KC	72	0.3105180099542364
1835	73	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable5.R0C0	1/1/1970 1:21	1/1/1970 1:21		1/1/1970 1:21	incorrect	1	0	0	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	73	0.26939726550206833
1836	74	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable4.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	hint	0	1	1	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	Single-KC	74	0.31279779833831833
1837	75	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable5.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	hint	0	1	1	JCommTable5.R1C0	4	AD JCommTable5.R1C0	2	Single-KC	75	0.3503351039260705
1838	76	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21		1/1/1970 1:21	incorrect	2	0	0	JCommTable6.R0C0	22	AD JCommTable6.R0C0	4	Single-KC	76	0.24262693594624665
1839	77	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable5.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	hint	0	1	1	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	Single-KC	77	0.3126480559902967
1840	78	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21		1/1/1970 1:21	incorrect	1	0	0	JCommTable6.R0C0	23	AD JCommTable6.R0C0	5	Single-KC	78	0.2671287411048317
1841	79	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R1C0	18	AD JCommTable6.R1C0	2	Single-KC	79	0.1903995529524938
1842	80	BKT Controller(15)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	incorrect	2	1	1	JCommTable6.R0C0	24	AD JCommTable6.R0C0	6	Single-KC	80	0.293147165848677
1843	81	BKT Controller(15)	AD 5_6_plus_1_7	1	done	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	done	20	AD done	2	Single-KC	81	0.39004378151851926
1844	82	BKT Controller(15)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R0C0	25	M  JCommTable6.R0C0	16	Single-KC	82	0.9270092127249342
1845	83	BKT Controller(15)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R1C0	19	M  JCommTable6.R1C0	15	Single-KC	83	0.9462761553373387
1846	84	BKT Controller(15)	M 1_3_times_1_6	1	done	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	done	21	M  done	17	Single-KC	84	0.9999166058082675
1847	85	BKT Controller(15)	M 1_7_times_5_6	1	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	17	Single-KC	85	0.9394548774162644
1848	86	BKT Controller(15)	M 1_7_times_5_6	1	JCommTable6.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R1C0	20	M  JCommTable6.R1C0	16	Single-KC	86	0.956223206053179
1849	87	BKT Controller(15)	M 1_7_times_5_6	1	done	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	done	22	M  done	18	Single-KC	87	0.9999567344129429
1850	88	BKT Controller(15)	M 4_9_times_3_4	2	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R0C0	27	M  JCommTable6.R0C0	18	Single-KC	88	0.9498931356024477
1851	89	BKT Controller(15)	M 4_9_times_3_4	2	JCommTable6.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R1C0	21	M  JCommTable6.R1C0	17	Single-KC	89	0.9643978368714706
1852	90	BKT Controller(15)	M 4_9_times_3_4	2	done	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	done	23	M  done	19	Single-KC	90	0.9999775538939053
1853	91	BKT Controller(15)	M 7_10_times_2_5	2	JCommTable6.R0C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R0C0	28	M  JCommTable6.R0C0	19	Single-KC	91	0.9586110738918645
1854	92	BKT Controller(15)	M 7_10_times_2_5	2	JCommTable6.R1C0	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	1/1/1970 1:21	correct	0	1	0	JCommTable6.R1C0	22	M  JCommTable6.R1C0	18	Single-KC	92	0.9710921309842568
1855	93	BKT Controller(15)	M 7_10_times_2_5	2	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	24	M  done	20	Single-KC	93	0.999988355118574
1856	94	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable6.R1C0	23	AD JCommTable6.R1C0	3	Single-KC	94	0.21037613196915791
1857	95	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable8.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	Single-KC	95	0.6233419103256704
1858	96	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable4.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable4.R1C0	8	AD JCommTable4.R1C0	3	Single-KC	96	0.39659089342312215
1859	97	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable6.R1C0	24	AD JCommTable6.R1C0	4	Single-KC	97	0.2318484197873961
1860	98	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable4.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	Single-KC	98	0.3736049544992195
1861	99	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable5.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	incorrect	1	1	1	JCommTable5.R1C0	5	AD JCommTable5.R1C0	3	Single-KC	99	0.399888772163485
1862	100	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable5.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	100	0.3594265632510982
1863	101	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	hint	0	1	1	JCommTable6.R1C0	25	AD JCommTable6.R1C0	5	Single-KC	101	0.2548050925880899
1864	102	BKT Controller(15)	AD 5_9_plus_3_7	1	JCommTable6.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	incorrect	1	1	1	JCommTable6.R0C0	29	AD JCommTable6.R0C0	7	Single-KC	102	0.3205912178856229
1865	103	BKT Controller(15)	AD 5_9_plus_3_7	1	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	25	AD done	3	Single-KC	103	0.5498176694272712
1866	104	BKT Controller(15)	M 2_7_times_4_5	2	JCommTable6.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R0C0	30	M  JCommTable6.R0C0	20	Single-KC	104	0.9658667097500931
1867	105	BKT Controller(15)	M 2_7_times_4_5	2	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R1C0	26	M  JCommTable6.R1C0	19	Single-KC	105	0.9765582894445863
1868	106	BKT Controller(15)	M 2_7_times_4_5	2	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	26	M  done	21	Single-KC	106	0.9999939587491019
1869	107	BKT Controller(15)	AS 1_7_plus_3_7	1	JCommTable8.R0C0	1/1/1970 1:22	1/1/1970 1:22		1/1/1970 1:22	incorrect	1	0	0	JCommTable8.R0C0	5	AS JCommTable8.R0C0	1	Single-KC	107	1.307676956466637e-15
1870	108	BKT Controller(15)	AS 1_7_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	hint	0	1	1	JCommTable6.R1C0	27	AS JCommTable6.R1C0	3	Single-KC	108	0.428301727010319
1871	109	BKT Controller(15)	AS 1_7_plus_3_7	1	JCommTable6.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R0C0	31	AS JCommTable6.R0C0	4	Single-KC	109	0.5108495360623782
1872	110	BKT Controller(15)	AS 1_7_plus_3_7	1	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	27	AS done	3	Single-KC	110	0.8884147969739293
1873	111	BKT Controller(15)	M 6_7_times_1_6	1	JCommTable6.R0C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R0C0	32	M  JCommTable6.R0C0	21	Single-KC	111	0.9718877061144324
1874	112	BKT Controller(15)	M 6_7_times_1_6	1	JCommTable6.R1C0	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	JCommTable6.R1C0	28	M  JCommTable6.R1C0	20	Single-KC	112	0.9810110687971426
1875	113	BKT Controller(15)	M 6_7_times_1_6	1	done	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	1/1/1970 1:22	correct	0	1	0	done	28	M  done	22	Single-KC	113	0.9999968658664127
1876	114	BKT Controller(15)	AS 1_7_plus_3_7	2	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable6.R1C0	29	AS JCommTable6.R1C0	4	Single-KC	114	0.5998772728197871
1877	115	BKT Controller(15)	AS 1_7_plus_3_7	2	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable6.R0C0	33	AS JCommTable6.R0C0	5	Single-KC	115	0.6534610823076247
1878	116	BKT Controller(15)	AS 1_7_plus_3_7	2	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	done	29	AS done	4	Single-KC	116	0.9547252524865523
1879	117	BKT Controller(15)	M 1_4_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R1C0	30	M  JCommTable6.R1C0	21	Single-KC	117	0.9846313486893813
1880	118	BKT Controller(15)	M 1_4_times_3_2	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable6.R0C0	34	M  JCommTable6.R0C0	22	Single-KC	118	0.9768720510703182
1881	119	BKT Controller(15)	M 1_4_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable6.R1C0	31	M  JCommTable6.R1C0	22	Single-KC	119	0.9875701598779355
1882	120	BKT Controller(15)	M 1_4_times_3_2	1	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	done	30	M  done	23	Single-KC	120	0.9999983740487249
1883	121	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R1C0	32	AD JCommTable6.R1C0	6	Single-KC	121	0.2792086204148675
1884	122	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable8.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	Single-KC	122	0.7632208502140125
1885	123	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable4.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable4.R1C0	9	AD JCommTable4.R1C0	4	Single-KC	123	0.48958109460442767
1886	124	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R1C0	33	AD JCommTable6.R1C0	7	Single-KC	124	0.30499278482599784
1887	125	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable4.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4	Single-KC	125	0.43868689586199555
1888	126	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5	Single-KC	126	0.4090390141155107
1889	127	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable5.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable5.R1C0	6	AD JCommTable5.R1C0	4	Single-KC	127	0.45157957003012905
1890	128	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23		1/1/1970 1:23	incorrect	1	0	0	JCommTable6.R0C0	35	AD JCommTable6.R0C0	8	Single-KC	128	0.3493347802714462
1891	129	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6	Single-KC	129	0.4605757490909309
1892	130	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable6.R1C0	34	AD JCommTable6.R1C0	8	Single-KC	130	0.3320611002162013
1893	131	BKT Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	incorrect	1	1	0	JCommTable6.R0C0	36	AD JCommTable6.R0C0	9	Single-KC	131	0.3792170108520822
1894	132	BKT Controller(15)	AD 2_3_plus_3_5	1	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	correct	0	1	0	done	31	AD done	4	Single-KC	132	0.6999366590997849
1895	1	BKT Controller(16)	M 2_5_times_5_3	1	JCommTable6.R0C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	Single-KC	1	0.44368605081889284
1896	2	BKT Controller(16)	M 2_5_times_5_3	1	JCommTable6.R1C0	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	Single-KC	2	0.5230089165095821
1897	3	BKT Controller(16)	M 2_5_times_5_3	1	done	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	1/1/1970 1:23	hint	0	1	1	done	1	M  done	1	Single-KC	3	0.29484496272106764
1898	4	BKT Controller(16)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R1C0	2	M  JCommTable6.R1C0	2	Single-KC	4	0.5762287014756273
1899	5	BKT Controller(16)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R0C0	2	M  JCommTable6.R0C0	2	Single-KC	5	0.4935166209395768
1900	6	BKT Controller(16)	M 2_3_times_11_9	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	done	2	M  done	2	Single-KC	6	0.4462814323418028
1901	7	BKT Controller(16)	M 1_4_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R1C0	3	M  JCommTable6.R1C0	3	Single-KC	7	0.6277370040107307
1902	8	BKT Controller(16)	M 1_4_times_3_2	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R0C0	3	M  JCommTable6.R0C0	3	Single-KC	8	0.5434763368475722
1903	9	BKT Controller(16)	M 1_4_times_3_2	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	done	3	M  done	3	Single-KC	9	0.6083911352284676
1904	10	BKT Controller(16)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R1C0	4	M  JCommTable6.R1C0	4	Single-KC	10	0.6764994260648379
1905	11	BKT Controller(16)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	JCommTable6.R0C0	4	M  JCommTable6.R0C0	4	Single-KC	11	0.5925763650626518
1906	12	BKT Controller(16)	M 1_2_times_2_3	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	correct	0	1	0	done	4	M  done	4	Single-KC	12	0.7496629834105223
1907	13	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable6.R1C0	5	AD JCommTable6.R1C0	1	Single-KC	13	0.2082000656145721
1908	14	BKT Controller(16)	AD 5_9_plus_3_7	1	done	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	done	5	AD done	1	Single-KC	14	0.29779350133091287
1909	15	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable8.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	Single-KC	15	0.3559000453077399
1910	16	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable4.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	Single-KC	16	0.2810328718953055
1911	17	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable4.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	Single-KC	17	0.3055519059512116
1912	18	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable5.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	Single-KC	18	0.35598318719102784
1913	19	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable6.R0C0	5	AD JCommTable6.R0C0	1	Single-KC	19	0.21598104697854775
1914	20	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable5.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	Single-KC	20	0.2746346118762507
1915	21	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	JCommTable6.R1C0	6	AD JCommTable6.R1C0	2	Single-KC	21	0.22951480781823866
1916	22	BKT Controller(16)	AD 5_9_plus_3_7	1	JCommTable6.R0C0	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	incorrect	1	1	1	JCommTable6.R0C0	6	AD JCommTable6.R0C0	2	Single-KC	22	0.23863986003225657
1917	23	BKT Controller(16)	AD 5_9_plus_3_7	1	done	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	1/1/1970 1:24	hint	0	1	1	done	6	AD done	2	Single-KC	23	0.4475029414297117
1918	24	BKT Controller(16)	M 6_7_times_1_6	1	JCommTable5.R0C0	1/1/1970 1:24	1/1/1970 1:24		1/1/1970 1:24	incorrect	1	0	0	JCommTable5.R0C0	2	M  JCommTable5.R0C0	1	Single-KC	24	2.723703657702807e-09
1919	25	BKT Controller(16)	M 6_7_times_1_6	1	JCommTable8.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	Single-KC	25	2.4964423453382142e-15
1920	26	BKT Controller(16)	M 6_7_times_1_6	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	JCommTable6.R1C0	7	M  JCommTable6.R1C0	5	Single-KC	26	0.7217061938124558
1921	27	BKT Controller(16)	M 6_7_times_1_6	1	done	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	done	7	M  done	5	Single-KC	27	0.8523404695476838
1922	28	BKT Controller(16)	M 6_7_times_1_6	1	JCommTable4.R1C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	Single-KC	28	9.94676683694883e-16
1923	29	BKT Controller(16)	M 6_7_times_1_6	1	JCommTable6.R0C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	hint	0	1	1	JCommTable6.R0C0	7	M  JCommTable6.R0C0	5	Single-KC	29	0.63989462950632
1924	30	BKT Controller(16)	M 6_7_times_1_6	1	done	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	correct	0	1	0	done	8	M  done	6	Single-KC	30	0.9175366170700919
1925	31	BKT Controller(16)	AS 1_7_plus_3_7	1	JCommTable8.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable8.R0C0	3	AS JCommTable8.R0C0	1	Single-KC	31	1.6563484277038826e-15
1926	32	BKT Controller(16)	AS 1_7_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	1/1/1970 1:25	hint	0	1	1	JCommTable6.R1C0	8	AS JCommTable6.R1C0	1	Single-KC	32	0.1915616594210424
1927	33	BKT Controller(16)	AS 1_7_plus_3_7	1	JCommTable5.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable5.R0C0	3	AS JCommTable5.R0C0	1	Single-KC	33	2.585422449056426e-08
1928	34	BKT Controller(16)	AS 1_7_plus_3_7	1	JCommTable4.R0C0	1/1/1970 1:25	1/1/1970 1:25		1/1/1970 1:25	incorrect	1	0	0	JCommTable4.R0C0	2	AS JCommTable4.R0C0	1	Single-KC	34	1.2015427750266232e-09
